ID,InchiCode
1,"InChI=1S/C3H4O/c1-2-3-4/h2-3H,1H2"
2,"InChI=1S/C4H6O2/c1-3-4(5)6-2/h3H,1H2,2H3"
3,"InChI=1S/C5H8O2/c1-3-5(6)7-4-2/h3H,1,4H2,2H3"
4,"InChI=1S/C5H6O2/c1-3-5(6)7-4-2/h3-4H,1-2H2"
5,"InChI=1S/C6H10O2/c1-3-5-8-6(7)4-2/h4H,2-3,5H2,1H3"
6,"InChI=1S/C6H8O2/c1-3-5-8-6(7)4-2/h3-4H,1-2,5H2"
7,"InChI=1S/C6H6O2/c1-3-5-8-6(7)4-2/h1,4H,2,5H2"
8,"InChI=1S/C7H12O2/c1-3-5-6-9-7(8)4-2/h4H,2-3,5-6H2,1H3"
9,"InChI=1S/C7H12O2/c1-5-6(8)9-7(2,3)4/h5H,1H2,2-4H3"
10,"InChI=1S/C8H14O2/c1-3-5-6-7-10-8(9)4-2/h4H,2-3,5-7H2,1H3"
11,"InChI=1S/C8H14O2/c1-4-8(9)10-6-5-7(2)3/h4,7H,1,5-6H2,2-3H3"
12,"InChI=1S/C5H8O2/c1-4(2)5(6)7-3/h1H2,2-3H3"
13,"InChI=1S/C6H10O2/c1-4-8-6(7)5(2)3/h2,4H2,1,3H3"
14,"InChI=1S/C6H8O2/c1-4-8-6(7)5(2)3/h4H,1-2H2,3H3"
15,"InChI=1S/C7H12O2/c1-4-5-9-7(8)6(2)3/h2,4-5H2,1,3H3"
16,"InChI=1S/C7H12O2/c1-5(2)7(8)9-6(3)4/h6H,1H2,2-4H3"
17,"InChI=1S/C5H8O2/c1-3-4-5(6)7-2/h3-4H,1-2H3/b4-3+"
18,"InChI=1S/C6H10O2/c1-3-5-6(7)8-4-2/h3,5H,4H2,1-2H3/b5-3+"
19,"InChI=1S/C6H8O2/c1-3-5-6(7)8-4-2/h3-5H,2H2,1H3/b5-3-"
20,"InChI=1S/C6H10O2/c1-4-5(2)6(7)8-3/h4H,1-3H3/b5-4-"
21,"InChI=1S/C9H16O2/c1-3-4-5-6-7-8-9(10)11-2/h7-8H,3-6H2,1-2H3/b8-7+"
22,"InChI=1S/C4H4O2/c1-3-4(5)6-2/h1H,2H3"
23,"InChI=1S/C5H6O2/c1-3-5(6)7-4-2/h1H,4H2,2H3"
24,InChI=1S/C5H6O2/c1-3-4-5(6)7-2/h1-2H3
25,"InChI=1S/C6H8O2/c1-3-5-6(7)8-4-2/h4H2,1-2H3"
26,"InChI=1S/C9H14O2/c1-3-4-5-6-7-8-9(10)11-2/h3-6H2,1-2H3"
27,"InChI=1S/C5H8O/c1-3-5(6)4-2/h3H,1,4H2,2H3"
28,"InChI=1S/C6H10O/c1-3-5-6(7)4-2/h4H,2-3,5H2,1H3"
29,"InChI=1S/C8H14O/c1-3-5-6-7-8(9)4-2/h4H,2-3,5-7H2,1H3"
30,"InChI=1S/C4H6O/c1-3-4(2)5/h3H,1H2,2H3"
31,"InChI=1S/C5H8O/c1-3-4-5(2)6/h3-4H,1-2H3/b4-3-"
32,"InChI=1S/C6H10O/c1-3-5-6(7)4-2/h3,5H,4H2,1-2H3/b5-3-"
33,"InChI=1S/C8H14O/c1-3-4-5-6-7-8(2)9/h6-7H,3-5H2,1-2H3/b7-6+"
34,"InChI=1S/C6H10O/c1-5(2)4-6(3)7/h4H,1-3H3"
35,"InChI=1S/C6H10O/c1-4-5(2)6(3)7/h4H,1-3H3/b5-4-"
36,"InChI=1S/C4H4O/c1-3-4(2)5/h1H,2H3"
37,"InChI=1S/C6H8O/c1-3-4-5-6(2)7/h3H2,1-2H3"
38,"InChI=1S/C4H6O/c1-2-3-4-5/h2-4H,1H3/b3-2+"
39,"InChI=1S/C5H8O/c1-2-3-4-5-6/h3-5H,2H2,1H3/b4-3+"
40,"InChI=1S/C6H10O/c1-2-3-4-5-6-7/h4-6H,2-3H2,1H3/b5-4+"
41,"InChI=1S/C6H10O/c1-3-4-6(2)5-7/h4-5H,3H2,1-2H3/b6-4+"
42,"InChI=1S/C6H10O/c1-6(2)4-3-5-7/h3-6H,1-2H3/b4-3-"
43,"InChI=1S/C6H8O/c1-2-3-4-5-6-7/h2-6H,1H3/b3-2+,5-4+"
44,"InChI=1S/C8H14O/c1-2-3-4-5-6-7-8-9/h6-8H,2-5H2,1H3/b7-6+"
