ID,InchiCode
1,InChI=1S/C6HCl5O/c7-1-2(8)4(10)6(12)5(11)3(1)9/h12H
2,"InChI=1S/C6H2Cl4O/c7-2-1-3(11)5(9)6(10)4(2)8/h1,11H"
3,"InChI=1S/C6H2Cl4O/c7-2-1-3(8)5(10)6(11)4(2)9/h1,11H"
4,"InChI=1S/C6H3Cl3O/c7-3-1-4(8)6(9)5(10)2-3/h1-2,10H"
5,"InChI=1S/C6H3Cl3O/c7-3-1-5(9)6(10)2-4(3)8/h1-2,10H"
6,"InChI=1S/C6H4Cl2O/c7-5-2-1-4(9)3-6(5)8/h1-3,9H"
7,"InChI=1S/C6H4Cl2O/c7-4-1-5(8)3-6(9)2-4/h1-3,9H"
8,"InChI=1S/C6H5ClO/c7-5-3-1-2-4-6(5)8/h1-4,8H"
9,"InChI=1S/C6H5ClO/c7-5-2-1-3-6(8)4-5/h1-4,8H"
10,"InChI=1S/C6H5ClO/c7-5-1-3-6(8)4-2-5/h1-4,8H"
11,"InChI=1S/C6H6O/c7-6-4-2-1-3-5-6/h1-5,7H"
12,InChI=1S/C7H3Cl5O/c1-13-7-5(11)3(9)2(8)4(10)6(7)12/h1H3
13,"InChI=1S/C7H4Cl4O/c1-12-4-2-3(8)5(9)7(11)6(4)10/h2H,1H3"
14,"InChI=1S/C7H4Cl4O/c1-12-7-5(10)3(8)2-4(9)6(7)11/h2H,1H3"
15,"InChI=1S/C7H5Cl3O/c1-11-5-3-2-4(8)6(9)7(5)10/h2-3H,1H3"
16,"InChI=1S/C7H6Cl2O/c1-10-7-3-5(8)2-6(9)4-7/h2-4H,1H3"
17,"InChI=1S/C7H7ClO/c1-9-7-5-3-2-4-6(7)8/h2-5H,1H3"
18,"InChI=1S/C7H7ClO/c1-9-7-4-2-3-6(8)5-7/h2-5H,1H3"
19,"InChI=1S/C7H7ClO/c1-9-7-4-2-6(8)3-5-7/h2-5H,1H3"
20,"InChI=1S/C7H8O/c1-8-7-5-3-2-4-6-7/h2-6H,1H3"
21,InChI=1S/C6H2Cl4O2/c7-1-2(8)6(12)4(10)3(9)5(1)11/h11-12H
22,InChI=1S/C6H2Cl4O2/c7-1-2(8)4(10)6(12)5(11)3(1)9/h11-12H
23,InChI=1S/C6Cl4O2/c7-1-2(8)6(12)4(10)3(9)5(1)11
24,"InChI=1S/C6H5ClO2/c7-5-3-4(8)1-2-6(5)9/h1-3,8-9H"
25,"InChI=1S/C6H6O2/c7-5-3-1-2-4-6(5)8/h1-4,7-8H"
26,"InChI=1S/C6H6O2/c7-5-1-2-6(8)4-3-5/h1-4,7-8H"
