Compound Id	D141
1	0.303679
2	0.377012
3	0.289398
4	0.298631
5	0.141213
6	0.103542
7	0.10154
8	0.083593
9	0.14883
10	0.083486
11	0.122559
12	0.116261
13	0.182345
14	0.145519
15	0.156704
16	0.124349
17	0.1148
18	0.094298
19	0.098597
20	0.120879
21	0.147169
22	0.187943
23	0.1482
24	0.170575
25	0.317446
26	0.204825
27	0.198769
28	0.144396
29	0.159741
30	0.185267
31	0.124097
32	0.148565
33	0.114995
34	0.117996
35	0.164092
36	0.138799
37	0.087867
38	0.111524
39	0.114241
40	0.100559
41	0.101528
42	0.145433
43	0.131033
44	0.167375
45	0.148248
46	0.106198
47	0.094517
48	0.147335
49	0.164656
50	0.211395
51	0.233113
52	0.232417
53	0.250218
54	0.218632
55	0.094987
56	0.092871
57	0.098045
58	0.087697
59	0.079838
60	0.085569
61	0.091096
62	0.080446
63	0.062261
64	0.060605
65	0.053407
66	0.060101
67	0.300601
68	0.219797
69	0.067576
70	0.074875
71	0.057046
72	0.065853
73	0.12188
74	0.127043
75	0.104447
76	0.104124
77	0.07186
78	0.078049
79	0.061645
80	0.060958
81	0.120072
82	0.135758
83	0.114115
84	0.261575
85	0.193495
86	0.183377
87	0.230668
88	0.062575
89	0.069904
90	0.060032
91	0.066617
92	0.102742
93	0.105236
94	0.090279
95	0.09315
96	0.173088
97	0.066496
98	0.071197
99	0.056479
100	0.062352
101	0.108606
102	0.112178
103	0.109066
104	0.097455
105	0.073784
106	0.075148
107	0.062552
108	0.075466
109	0.143913
110	0.119296
111	0.124531
112	0.198886
113	0.224565
114	0.224157
115	0.230158
116	0.225846
117	0.195899
118	0.304758
119	0.188394
120	0.181426
121	0.296277
122	0.26377
123	0.358327
124	0.282683
125	0.076486
126	0.081446
127	0.080743
128	0.067813
129	0.073508
130	0.070084
131	0.069836
132	0.082383
133	0.089567
134	0.091386
135	0.083732
136	0.084937
137	0.143512
138	0.308594
139	0.283308
140	0.189207
141	0.185893
142	0.158837
143	0.149713
144	0.194274
145	0.184404
146	0.212202
147	0.184526
148	0.251908
149	0.195692
150	0.222434
151	0.196526
152	0.187539
153	0.201717
154	0.256772
155	0.198505
156	0.279891
157	0.288234
158	0.164843
159	0.322203
160	0.181684
161	0.320494
162	0.18395
163	0.118331
164	0.312234
165	0.134886
166	0.155357
167	0.328414
168	0.17596
169	0.287641
170	0.195822
171	0.18019
172	0.257372
173	0.323898
174	0.313157
175	0.222679
176	0.195835
177	0.191829
178	0.135152
179	0.090257
180	0.213638
181	0.203728
182	0.143522
183	0.114527
184	0.178662
185	0.389998
186	0.232318
187	0.126941
188	0.094426
189	0.191061
190	0.170881
191	0.138799
192	0.232488
193	0.083805
194	0.395226
195	0.188457
196	0.173505
197	0.206866
198	0.097738
199	0.104414
200	0.115256
201	0.232788
202	0.190032
203	0.184176
204	0.17288
205	0.264863
206	0.255081
207	0.260419
208	0.285422
209	0.14469
210	0.107476
211	0.122054
212	0.143512
213	0.105865
214	0.121356
215	0.169623
216	0.187596
217	0.181718
218	0.194806
219	0.111785
220	0.113826
221	0.094857
222	0.151229
223	0.170938
224	0.173096
225	0.085565
226	0.087
227	0.101961
228	0.325515
229	0.329877
230	0.36789
231	0.144549
232	0.166763
233	0.325906
234	0.086043
235	0.365269
236	0.23886
237	0.092525
238	0.094935
239	0.216509
240	0.196124
241	0.18709
242	0.207636
243	0.191009
244	0.135489
245	0.117006
246	0.162116
247	0.173692
248	0.217906
249	0.127723
250	0.089713
251	0.140654
252	0.091774
253	0.149152
254	0.115353
255	0.129556
256	0.100778
257	0.180379
258	0.179575
259	0.156137
260	0.182869
261	0.153112
262	0.181806
263	0.153325
264	0.182869
265	0.206865
266	0.15108
267	0.104889
268	0.192639
269	0.278866
270	0.112408
271	0.292077
272	0.286932
273	0.282803
274	0.342784
275	0.308657
276	0.272698
277	0.253667
278	0.299648
279	0.294885
280	0.336967
281	0.308912
282	0.282653
283	0.270438
284	0.123019
285	0.285561
286	0.325508
287	0.263585
288	0.220801
289	0.324929
290	0.283677
291	0.325077
292	0.289313
293	0.249739
294	0.423436
295	0.43385
296	0.434049
297	0.359966
298	0.290686
299	0.38455
300	0.25698
301	0.227885
302	0.166958
303	0.189516
304	0.14184
305	0.268378
306	0.234514
307	0.143097
308	0.319619
309	0.299056
310	0.192264
311	0.305728
312	0.324434
313	0.283208
314	0.172895
315	0.389143
316	0.326708
317	0.29411
318	0.278132
319	0.120002
320	0.116946
321	0.191684
322	0.176951
323	0.144967
324	0.099691
325	0.288409
326	0.109485
327	0.120617
328	0.12131
329	0.125017
330	0.132381
331	0.182889
332	0.180909
333	0.218232
334	0.398961
335	0.320548
336	0.100396
337	0.121187
338	0.196565
339	0.168062
340	0.139719
341	0.150198
342	0.266543
343	0.162342
344	0.085926
345	0.135275
346	0.067403
347	0.079702
348	0.165299
349	0.196534
350	0.145998
351	0.142206
352	0.128919
353	0.095452
354	0.17531
355	0.102772
356	0.076124
357	0.073266
358	0.087944
359	0.292848
360	0.285064
361	0.288466
362	0.130646
363	0.104938
364	0.096085
365	0.090188
366	0.187719
367	0.136954
368	0.096023
369	0.090455
370	0.069157
371	0.162894
372	0.076408
373	0.223488
374	0.100058
375	0.10881300000000001
376	0.207716
377	0.149972
378	0.082214
379	0.084297
380	0.091778
381	0.174364
382	0.077465
383	0.068582
384	0.106698
385	0.064117
386	0.142786
387	0.087537
388	0.066585
389	0.134865
390	0.288814
391	0.14333
392	0.128756
393	0.188317
394	0.21878
395	0.226749
396	0.20149
397	0.280873
398	0.265922
399	0.13324
400	0.228369
401	0.292685
402	0.114397
403	0.073302
404	0.085873
405	0.069641
406	0.096072
407	0.080424
408	0.093717
409	0.063711
410	0.224616
411	0.293324
412	0.4323
413	0.262725
414	0.248065
415	0.173892
416	0.205662
417	0.127888
418	0.182753
419	0.14682
420	0.153889
421	0.140778
422	0.114057
423	0.104339
424	0.098614
425	0.239214
426	0.230612
427	0.25467
428	0.298753
429	0.162838
430	0.107613
431	0.094461
432	0.068936
433	0.19992
434	0.193834
435	0.077848
436	0.128231
437	0.080058
438	0.13712
439	0.153335
440	0.150131
441	0.284135
442	0.114026
443	0.072684
444	0.122428
445	0.149035
446	0.25531
447	0.181698
448	0.084293
449	0.093878
450	0.151624
451	0.102652
452	0.264089
453	0.330833
454	0.265071
455	0.129305
456	0.058363
457	0.08082
458	0.073486
459	0.08633
460	0.089289
461	0.081992
462	0.138199
463	0.070788
464	0.187833
465	0.077587
466	0.090188
467	0.154481
468	0.201033
469	0.143197
470	0.100408
471	0.090369
472	0.167586
473	0.076408
474	0.2233
475	0.069592
476	0.224648
477	0.157829
478	0.081852
479	0.13819
480	0.098777
481	0.093097
482	0.159989
483	0.117879
484	0.127303
485	0.216377
486	0.143075
487	0.080589
488	0.093974
489	0.10189
490	0.176579
491	0.074353
492	0.074766
493	0.09425
494	0.097062
495	0.103097
496	0.089931
497	0.260954
498	0.143272
499	0.15772
500	0.310304
501	0.290446
502	0.188293
503	0.155482
504	0.216067
505	0.143756
506	0.177037
507	0.172854
508	0.148
509	0.142013
510	0.136915
511	0.138751
512	0.136114
513	0.138918
514	0.146534
515	0.145201
516	0.147219
517	0.120175
518	0.109558
519	0.10297
520	0.157537
521	0.247858
522	0.172508
523	0.281089
524	0.181091
525	0.111853
526	0.099653
527	0.070484
528	0.229442
529	0.068541
530	0.07947
531	0.13524
532	0.223607
533	0.082352
534	0.149268
535	0.328248
536	0.073564
537	0.11781
538	0.075895
539	0.126556
540	0.249303
541	0.085958
542	0.289863
543	0.199045
