Compound Id	X3
268	4
269	0
270	12
271	0
272	1
273	1
274	2
275	6
276	1
277	1
278	1
279	1
280	0
281	2
282	1
283	0
284	0
285	1
286	0
287	3
288	1
289	0
290	1
291	0
292	0
293	0
294	0
295	0
296	0
297	1
298	1
299	1
300	3
301	6
302	18
303	10
304	16
305	2
306	2
307	14
308	0
309	0
310	10
311	1
312	0
313	2
314	8
315	0
316	1
317	0
318	0
319	3
320	5
321	4
322	6
323	3
324	5
325	2
326	4
327	4
328	4
329	5
330	5
331	5
332	4
333	5
334	2
335	3
336	4
337	4
338	10
339	12
340	14
341	2
342	0
343	0
344	19
345	5
346	19
347	21
348	5
349	1
350	2
351	32
352	38
353	44
354	8
355	32
356	44
357	50
358	38
359	1
360	1
361	0
362	13
363	15
364	15
365	17
366	3
367	5
368	11
369	13
370	21
371	3
372	17
373	3
374	10
375	9
376	3
377	4
378	15
379	14
380	12
381	8
382	17
383	19
384	9
385	23
386	9
387	12
388	21
389	14
390	2
391	6
392	14
393	2
394	4
395	2
396	6
397	2
398	3
399	14
400	0
401	1
402	18
403	25
404	13
405	21
406	11
407	14
408	12
409	23
410	0
411	0
412	0
413	1
414	1
415	5
416	1
417	7
418	3
419	5
420	5
421	11
422	13
423	13
424	15
425	1
426	1
427	3
428	1
429	3
430	9
431	11
432	19
433	1
434	5
435	16
436	6
437	15
438	5
439	1
440	2
441	1
442	8
443	17
444	7
445	4
446	1
447	2
448	13
449	12
450	9
451	10
452	2
453	2
454	2
455	6
456	25
457	15
458	18
459	19
460	13
461	15
462	5
463	19
464	5
465	17
466	15
467	1
468	1
469	3
470	9
471	11
472	1
473	15
474	1
475	17
476	1
477	2
478	13
479	4
480	10
481	12
482	2
483	6
484	3
485	2
486	3
487	14
488	14
489	8
490	0
491	14
492	16
493	14
494	16
495	14
496	18
497	0
498	5
499	4
500	0
501	0
502	2
503	5
504	1
505	5
506	8
507	8
508	10
509	10
510	10
511	10
512	10
513	10
514	10
515	10
516	10
517	12
518	12
519	14
520	8
521	0
522	0
523	1
524	2
525	8
526	10
527	18
528	0
529	19
530	15
531	5
532	3
533	14
534	4
535	0
536	17
537	7
538	16
539	6
540	2
541	13
542	0
543	1
544	12
545	11
546	9
547	19
548	2
549	2
550	3
551	1
552	8
553	8
554	16
555	17
556	21
557	9
558	17
559	7
560	21
561	7
562	10
563	19
564	14
565	16
566	16
567	18
568	6
569	12
570	14
571	22
572	4
573	18
574	4
575	11
576	20
577	5
578	16
579	15
580	13
581	12
582	14
583	14
584	16
585	2
586	10
587	12
588	20
589	16
590	9
591	18
592	2
593	14
594	13
595	11
596	15
597	1
598	15
599	1
600	17
601	0
602	2
603	0
604	0
605	13
606	13
607	16
608	12
609	10
610	10
611	11
612	15
613	10
614	12
615	8
616	6
617	14
618	3
619	2
620	2
621	3
622	7
623	5
624	4
625	17
626	6
627	8
628	6
629	3
630	10
631	10
632	16
633	10
634	12
635	17
636	14
637	10
638	10
639	1
640	7
641	3
642	6
643	16
644	16
645	2
646	3
647	8
648	13
649	8
650	13
651	11
652	2
653	2
654	22
655	22
656	3
657	10
658	8
659	7
660	10
661	4
662	3
663	4
664	4
665	8
666	10
667	6
668	7
669	2
670	2
671	6
672	9
673	0
674	4
675	8
676	1
677	5
678	14
679	2
680	16
681	24
682	2
683	6
684	5
685	21
686	11
687	20
688	10
689	5
690	4
691	5
692	1
693	4
694	4
695	23
696	13
697	22
698	12
699	14
700	19
701	9
702	6
703	5
704	7
705	6
706	9
707	8
708	8
709	3
710	5
711	7
712	18
713	4
714	4
715	4
716	8
717	17
718	15
719	16
720	16
721	16
722	16
723	16
724	16
725	0
726	2
727	1
728	3
729	1
730	0
731	3
732	4
733	0
734	1
735	0
736	0
737	3
738	2
739	4
740	1
741	1
742	2
743	4
744	3
745	2
746	4
747	11
748	1
749	4
750	11
751	11
752	1
753	4
754	11
755	7
756	7
757	10
758	10
759	10
760	13
761	10
762	10
763	10
764	13
765	13
766	13
767	4
768	3
769	3
770	2
771	3
772	1
773	0
774	4
775	3
776	3
777	2
778	1
779	0
780	3
781	0
782	0
783	0
784	2
785	1
786	0
787	0
788	1
789	0
790	2
791	0
792	3
793	3
794	2
795	2
796	0
797	0
798	3
799	2
800	1
801	0
802	10
803	0
804	3
805	3
806	3
807	2
808	1
809	0
810	1
811	2
812	16
813	4
814	12
815	12
816	1
817	0
818	5
819	4
820	6
821	3
822	7
823	6
824	9
825	5
826	4
827	4
828	3
829	14
830	3
831	2
832	13
833	0
834	6
835	5
836	5
837	4
838	15
839	2
840	12
841	0
842	11
843	10
844	8
845	18
846	18
847	18
848	15
849	15
850	10
851	10
852	9
853	9
854	5
855	7
856	5
857	3
858	9
859	9
860	7
861	7
862	5
863	7
864	7
865	9
866	9
867	11
868	11
869	13
870	13
871	15
872	15
873	10
874	10
875	9
876	9
877	7
878	5
879	9
880	9
881	7
882	5
883	7
884	7
885	9
886	9
887	11
888	11
889	13
890	13
891	6
892	6
893	6
894	10
895	10
896	10
897	10
898	12
899	10
900	12
901	10
902	12
903	10
904	14
905	18
906	14
907	18
908	14
909	18
910	4
911	3
912	4
913	3
914	7
915	9
916	17
917	14
918	4
919	13
920	3
921	16
922	6
923	15
924	5
925	12
926	11
927	10
928	8
929	1
930	7
931	4
932	3
933	5
934	2
935	0
936	0
937	2
938	1
939	0
940	2
941	1
942	1
943	0
944	2
945	1
946	2
947	1
948	3
949	3
950	3
951	2
952	2
953	2
954	0
955	6
956	3
957	2
958	4
959	1
960	2
961	1
962	1
963	0
964	1
965	0
966	1
967	0
968	2
969	1
970	1
971	0
972	0
973	1
974	0
975	6
976	3
977	2
978	1
979	2
980	2
981	2
982	6
983	3
984	2
985	7
986	7
987	6
988	3
989	4
990	16
991	4
992	4
993	4
994	6
995	4
996	6
997	8
998	6
999	2
1000	3
1001	2
1002	2
1003	1
1004	1
1005	5
1006	3
1007	3
1008	4
1009	8
1010	10
1011	18
1012	15
1013	5
1014	14
1015	4
1016	17
1017	7
1018	16
1019	6
1020	13
1021	3
1022	12
1023	11
1024	9
1025	5
1026	4
1027	7
1028	9
1029	17
1030	4
1031	13
1032	3
1033	6
1034	15
1035	5
1036	2
1037	4
1038	3
1039	5
1040	2
1041	2
1042	2
1043	3
1044	3
1045	2
1046	2
1047	3
1048	4
1049	3
1050	14
1051	16
1052	12
1053	11
1054	10
1055	8
1056	3
1057	14
1058	16
1059	12
1060	11
1061	10
1062	8
1063	4
1064	8
1065	5
1066	7
1067	6
1068	5
1069	4
1070	7
1071	4
1072	6
1073	5
1074	8
1075	9
1076	11
1077	19
1078	16
1079	6
1080	15
1081	18
1082	8
1083	17
1084	7
1085	14
1086	13
1087	12
1088	10
1089	4
1090	12
1091	12
1092	14
1093	6
1094	12
1095	12
1096	12
1097	14
1098	6
1099	12
1100	12
1101	9
1102	6
1103	12
1104	12
1105	9
1106	14
1107	12
1108	9
1109	12
1110	9
1111	14
1112	12
1113	9
1114	12
1115	12
1116	14
1117	12
1118	12
1119	12
1120	14
1121	12
1122	13
1123	17
1124	12
1125	12
1126	14
1127	12
1128	12
1129	14
1130	12
1131	12
1132	14
1133	14
1134	14
1135	20
1136	14
1137	0
1138	0
1139	2
1140	1
1141	0
1142	2
1143	8
1144	10
1145	18
1146	15
1147	5
1148	14
1149	4
1150	17
1151	7
1152	16
1153	6
1154	13
1155	3
1156	1
1157	12
1158	11
1159	9
