Compound Id	D18
1	18.915
2	14.475
3	22.11
4	-19.924
5	10.84
6	-119.727
7	11.962
8	-80.901
9	-24.157
10	-52.581
11	15.703
12	9.475
13	9.934
14	2.689
15	-2.779
16	16.484
17	6.66
18	-45.092
19	-10.378
20	-19.146
21	-7.815
22	14.02
23	-12.775
24	0
25	13.56
26	-19.822
27	8.066
28	14.606
29	-15.924
30	-2.005
31	16.812
32	18.591
33	22.058
34	22.059
35	-5.789
36	4.766
37	-16.948
38	-6.081
39	-11.386
40	-11.794
41	-14.625
42	-33.757
43	5.108
44	-7.749
45	15.746
46	-9.175
47	-103.068
48	-15.669
49	5.889
50	-0.001
51	-0.973
52	-7.25
53	0
54	-11.049
55	5.387
56	62.418
57	-34.785
58	-21.864
59	-162.562
60	105.766
61	-70.469
62	5.47
63	-12.056
64	245.187
65	-71.052
66	-230.695
67	15.898
68	1.987
69	22.265
70	289.686
71	13.869
72	-160.936
73	-1.633
74	34.792
75	-11.634
76	-17.497
77	-1.592
78	158.559
79	-51.874
80	-92.137
81	-38.072
82	20.84
83	17.065
84	-24.573
85	-64.716
86	23.475
87	-2.005
88	31.389
89	246.522
90	-19.656
91	-239.621
92	0.64
93	58.44
94	-14.562
95	-6.937
96	-22.852
97	-6.384
98	200.575
99	-60.292
100	-126.609
101	5.417
102	30.774
103	-8.917
104	-0.984
105	13.643
106	158.81
107	80.834
108	-137.766
109	-3.003
110	-5.305
111	-2.976
112	-30.791
113	16.166
114	17.864
115	36.914
116	6.079
117	2.552
118	-3.68
119	3.18
120	4.243
121	-3.564
122	12.741
123	-34.657
124	6.083
125	2.923
126	124.201
127	-115.953
128	-64.925
129	208.979
130	29.811
131	57.439
132	-95.072
133	3.779
134	87.185
135	-13.336
136	-6.359
137	-24.769
138	1.318
139	-3.02
140	-2.808
141	-0.001
142	21.534
143	11.774
144	-20.294
145	29.28
146	3.252
147	-29.723
148	9.625
149	-5.868
150	-4.607
151	3.595
152	-3.066
153	-8.787
154	18.727
155	0
156	5.296
157	-4.651
158	8.637
159	3.921
160	-8.197
161	-5.614
162	-12.772
163	-45.804
164	-1.07
165	0.007
166	0.001
167	-1.29
168	0.263
169	-52.985
170	0.001
171	-7.066
172	0
173	-20.688
174	-0.004
175	-3.51
176	4.541
177	0
178	3.887
179	147.176
180	-1.344
181	-0.002
182	5.456
183	0
184	-9.464
185	20.952
186	-9.069
187	0.001
188	-11.066
189	17.292
190	0.003
191	0
192	0.001
193	-63.46
194	0
195	-6.195
196	73.447
197	-30.729
198	75.369
199	50.052
200	3.194
201	4.189
202	-48.769
203	-2.059
204	15.575
205	-7.218
206	-2.247
207	36.843
208	0
209	-24.768
210	-8.566
211	-1.045
212	-24.771
213	8.59
214	-1.041
215	12.369
216	1.049
217	3.721
218	13.052
219	-20.433
220	20.432
221	-16.827
222	-2.498
223	0
224	-0.046
225	24.207
226	98.729
227	37.934
228	-4.228
229	0
230	0
231	17.983
232	-2.439
233	0
234	-129.182
235	1.079
236	0
237	-81.591
238	-107.032
239	0
240	-1.732
241	6.145
242	-1.039
243	0
244	-68.115
245	-82.477
246	0.002
247	-0.001
248	-0.001
249	-56.046
250	-87.937
251	0.001
252	-118.44
253	0.011
254	3.603
255	-37.479
256	-73.899
257	7.878
258	0.004
259	-10.966
260	4.338
261	3.371
262	4.336
263	-9.905
264	4.338
265	-1.154
266	3.477
267	-94.861
268	0
269	0
270	-65.925
271	6.863
272	-11.688
273	-20.726
274	-20.346
275	419.758
276	1.84
277	4.836
278	12.526
279	22.932
280	0.136
281	38.557
282	-20.544
283	-16.563
284	8.044
285	11.152
286	-4.345
287	0
288	37.897
289	2.816
290	-34.257
291	-27.437
292	51.14
293	-48.041
294	9.946
295	23.361
296	-55.208
297	44.371
298	-15.88
299	-0.002
300	-4.317
301	-101.917
302	-167.91
303	-156.16
304	-211.057
305	-93.256
306	-93.136
307	-165.854
308	2.254
309	-81.211
310	95.174
311	-11.867
312	-26.308
313	-1.638
314	44.654
315	-20.114
316	0
317	-24.612
318	-9.255
319	0.223
320	-15.155
321	-5.094
322	-30.026
323	-1.311
324	14.015
325	-8.3
326	11.84
327	5.959
328	21.172
329	-17.433
330	25.084
331	-28.337
332	173.714
333	6.927
334	5.415
335	-5.217
336	9.18
337	-12.68
338	118.186
339	210.401
340	-78.112
341	-8.871
342	0.224
343	-7.371
344	-127.659
345	-32.228
346	45.674
347	410.006
348	54.56
349	41.815
350	-18.099
351	3.53
