Compound Id	D106
1	367.314124
2	1055.339
3	375.651036
4	305.130142
5	7850.342
6	9540.156
7	5432.319
8	7676.649
9	858.848782
10	2239.441
11	230.41814
12	718.78041
13	685.618441
14	225.616186
15	198.076004
16	926.365326
17	589.78794
18	1911.982
19	1352.497
20	370.789082
21	359.190375
22	406.634811
23	145.974598
24	109.074452
25	329.70765
26	333.134435
27	213.038469
28	472.242914
29	571.816602
30	291.549348
31	524.479194
32	573.464663
33	724.200343
34	724.200317
35	298.264945
36	173.000165
37	2168.112
38	723.704949
39	426.013008
40	1598.45
41	1065.686
42	417.725707
43	270.474161
44	365.23765
45	365.439371
46	814.467332
47	2336.76
48	258.718821
49	148.093134
50	267.513021
51	267.739503
52	293.000167
53	454.063198
54	167.227971
55	2702.665
56	2314.541
57	2069.818
58	2065.606
59	4425.186
60	3948.522
61	3625.836
62	3596.083
63	18371.63
64	17497.27
65	16868.68
66	16750.52
67	130.640543
68	56.2512768
69	11628.04
70	10906.83
71	10595.9
72	9788.676
73	1054.282
74	807.659342
75	736.063178
76	589.150771
77	9810.574
78	9149.766
79	8657.56
80	8582.228
81	705.894054
82	506.7326
83	417.19207
84	1003.106
85	1068.339
86	592.302736
87	20.1985541
88	15896.87
89	15073.95
90	14703.88
91	13789.37
92	2039.239
93	1698.965
94	1579.277
95	1289.92
96	1035.037
97	13648.16
98	12871.82
99	12318.51
100	12227.65
101	1492.534
102	1198.46
103	1031.274
104	1053.497
105	8198.543
106	7563.189
107	7304.709
108	6634.329
109	450.449727
110	293.264321
111	270.128594
112	509.628146
113	372.677459
114	382.526496
115	513.380179
116	719.424534
117	369.640668
118	117.602462
119	136.066167
120	62.7259815
121	141.673938
122	143.908161
123	260.912666
124	261.029155
125	6772.231
126	6190.565
127	5791.844
128	5745.215
129	5515.721
130	4984.493
131	4771.5
132	4230.439
133	3497.217
134	3061.773
135	2892.902
136	2471.456
137	1871.987
138	588.118611
139	461.041482
140	904.095285
141	760.107508
142	5276.735
143	4237.952
144	2226.211
145	2463.328
146	3104.51
147	2106.716
148	1190.999
149	464.273428
150	349.006384
151	450.607297
152	550.72702
153	437.686919
154	644.7437802
155	534.910339
156	1206.875
157	559.5533642
158	660.4742212
159	328.955069
160	552.938205
161	395.040506
162	707.949845
163	1198.526
164	515.055263
165	3113.992
166	1718.757
167	449.612081
168	502.767888
169	1225.463
170	386.983099
171	725.42601
172	233.818497
173	1117.336
174	1853.606
175	291.887994
176	419.155847
177	403.071696
178	843.769471
179	20172.21
180	391.666517
181	477.627756
182	804.698177
183	1396.386
184	607.927174
185	2463.592
186	286.512313
187	645.185508
188	1121.705
189	288.455598
190	763.611686
191	1169.388
192	353.610306
193	7753.204
194	3179.323
195	483.527693
196	4358.062
197	1855.494
198	15393.66
199	10819.04
200	3877.055
201	1631.68
202	5195.94
203	655.888467
204	998.9491048
205	1253.495
206	1242.536
207	1215.649
208	876.729873
209	1871.986
210	8668.152
211	4445.477
212	1871.991
213	8668.151
214	4445.468
215	4641.889
216	589.074494
217	689.334
218	2039.329
219	4222.686
220	4222.683
221	6758.165
222	606.7549496
223	1948.767
224	487.2317518
225	19645.82
226	17759.91
227	4472.988
228	419.828869
229	89.3032168
230	911.722958
231	1054.025
232	1043.075
233	1120.037
234	28550.99
235	327.547567
236	342.696093
237	19086.96
238	16446.61
239	332.172393
240	683.140149
241	1093.772
242	464.034385
243	900.260365
244	5488.478
245	8295.323
246	2564.554
247	1878.138
248	586.853575
249	6821.407
250	25126.79
251	4358.926
252	21957.32
253	3376.945
254	3707.57
255	3918.732
256	14084.19
257	480.201952
258	1339.872
259	951.323136
260	560.543019
261	1006.858
262	560.542408
263	924.447112
264	560.543019
265	532.82536
266	824.166285
267	11927.43
268	445.694666
269	201.358421
270	10025.18
271	465.310781
272	356.319517
273	446.935967
274	788.665194
275	8091.215
276	683.902929
277	675.537375
278	349.232315
279	266.727821
280	229.140528
281	595.160024
282	562.365716
283	529.481639
284	1254.154
285	435.427258
286	281.515811
287	912.266171
288	934.717357
289	1919.468
290	531.044905
291	347.747812
292	879.488981
293	789.912128
294	222.438325
295	279.708704
296	341.875386
297	2165.85
298	796.217483
299	791.126409
300	1685.637
301	2175.892
302	12061.76
303	4062.631
304	22080.3
305	1510.523
306	3507.227
307	26847.83
308	1599.1
309	843.276044
310	3671.987
311	831.751376
312	604.276814
313	1223.446
314	4545.576
315	194.122466
316	349.251865
317	386.569088
318	289.168859
319	737.567093
320	298.553859
321	375.990196
322	853.430695
323	822.706464
324	586.29956
325	236.801844
326	264.299809
327	316.690302
328	335.803711
329	229.832816
330	717.767187
331	510.471608
332	1797.096
333	230.113192
334	94.6803452
335	142.015856
336	265.749982
337	298.173965
338	9105.402
339	9924.514
340	8528.262
341	370.544815
342	288.966855
343	530.979367
344	17207.23
345	971.047045
346	23873.74
347	25959.28
348	1144.721
349	461.746959
350	866.59806
351	103659.9
352	76033.77
353	85760.54
354	3152.578
355	44071.93
356	96127.3
357	138868.5
358	65884.05
359	661.728514
360	398.569934
361	664.696833
362	15487.81
363	18182.36
364	10929.87
365	12162.3
366	1070.046
367	1245.948
368	6130.468
369	9126.22
370	30417.82
371	720.951403
372	17728.47
373	560.329624
374	5218.114
375	3884.007
376	808.760186
377	885.688086
378	12955.16
379	11379.31
380	7902.606
381	3014.441
382	15469.64
383	20391.38
384	4790.586
385	33765.85
386	4084.557
387	7196.955
388	26439.34
389	8148.844
390	1642.733
391	2662.955
392	15389.97
393	1136.749
394	1866.094
395	559.941159
396	2821.068
397	977.32458
398	697.81817
399	9333.168
400	704.014978
401	524.672217
402	15091.08
403	39904.78
404	9177.489
405	26165.28
406	7335.54
407	10512.48
408	7950.449
409	33075.3
410	473.967782
411	207.553861
412	179.789318
413	357.009801
414	1042.628
415	2151.584
416	523.653036
417	3683.644
418	856.13448
419	2120.084
420	2176.221
421	11745.15
422	13833.08
423	8635.216
424	12447.76
425	429.572392
426	429.070679
427	1066.681
428	439.659871
429	610.688992
430	4357.792
431	6788.586
432	24917.79
433	244.844857
434	1834.566
435	16489.6
436	1954.225
437	13989.88
438	1362.602
439	419.301397
440	700.69216
441	138.509087
442	3458.488
443	18942.01
444	2579.879
445	966.434595
446	310.131179
447	376.789575
448	9967.447
449	8385.146
450	5347.393
451	5571.909
452	1078.217
453	1644.448
454	1323.636
455	2175.807
456	40498.88
457	14758.36
458	19751.74
459	16582.9
460	8474.559
461	12062.44
462	1575.534
463	22157.76
464	1277.591
465	16586.86
466	12162.3
467	797.381841
468	846.874007
469	1021.098
470	5718.177
471	8643.857
472	516.168475
473	17728.47
474	386.480671
475	23514.99
476	625.233545
477	762.125045
478	12394.46
479	1466.636
480	6863.811
481	10097.32
482	853.76242
483	2649.549
484	1635.777
485	648.729288
486	1184.338
487	14221.13
488	11798.06
489	5000.454
490	306.534901
491	15516.6
492	19041.41
493	16168.36
494	11646.75
495	12064.82
496	18421.07
497	872.443449
498	2470.649
499	1846.47
