Compound Id	D165
1	-4.47674054
2	-20.6096827
3	-12.5892302
4	-5.44652613
5	-32.1668877
6	-40.1876191
7	-39.9000827
8	-47.4472416
9	-24.9415152
10	-35.6700803
11	-16.4674232
12	-21.8957935
13	-21.1109492
14	-12.4316712
15	-13.6301834
16	-23.2263356
17	-19.9580309
18	-29.608088
19	-26.3531246
20	-16.5799047
21	-16.8318744
22	-18.4733918
23	-10.3399713
24	-10.6468332
25	-12.8399858
26	-17.5132355
27	-12.4469089
28	-19.3813372
29	-18.0020369
30	-15.143984
31	-21.2962015
32	-19.4354276
33	-21.8941088
34	-21.8941122
35	-12.5206221
36	-12.9749859
37	-32.5462436
38	-22.9545893
39	-19.7577413
40	-29.4023182
41	-26.1517582
42	-16.6518257
43	-16.5568677
44	-14.4573062
45	-17.3527093
46	-23.4407261
47	-29.5737329
48	-11.2450993
49	-11.7424065
50	-13.5704673
51	-11.4544931
52	-13.3435904
53	-10.6848986
54	-10.5820045
55	-29.3547381
56	-29.8439382
57	-29.4960779
58	-30.754593
59	-36.8232061
60	-36.2385088
61	-35.890653
62	-37.1488851
63	-61.3278472
64	-62.9017795
65	-61.4366624
66	-61.7312461
67	-5.55142763
68	-5.09473731
69	-51.7359957
70	-52.2250625
71	-53.117636
72	-50.8121699
73	-19.7628685
74	-21.3365193
75	-21.1588504
76	-19.8715445
77	-48.5385932
78	-50.1031605
79	-48.6430991
80	-49.9380579
81	-17.6395444
82	-18.1387022
83	-16.6736871
84	-17.8927448
85	-18.1461802
86	-19.1230854
87	-2.03820116
88	-58.13058543
89	-59.7044852
90	-59.5226367
91	-58.2725126
92	-26.1574491
93	-27.7312493
94	-27.5541706
95	-26.2656338
96	-17.260709
97	-54.9332772
98	-56.5071299
99	-55.0417702
100	-56.3242532
101	-22.9601639
102	-23.449334
103	-23.1014627
104	-23.3630655
105	-45.34086
106	-46.919381
107	-46.7392652
108	-45.4847172
109	-13.3682225
110	-14.9173488
111	-14.7641804
112	-14.8898751
113	-14.1888418
114	-12.9522153
115	-15.4556557
116	-13.8757897
117	-15.7461808
118	-2.74668114
119	-6.97340772
120	-8.69555538
121	-8.90354489
122	-9.36893237
123	-8.96256504
124	-7.47975745
125	-42.1414686
126	-43.7176647
127	-42.2851683
128	-42.5469951
129	-40.0203343
130	-40.4953519
131	-40.3451718
132	-39.0904636
133	-32.5520178
134	-34.1258705
135	-33.948816
136	-32.6602936
137	-24.452265
138	-0.80687454
139	2.23125329
140	-14.1922427
141	-13.0769128
142	-20.1474288
143	-17.0169599
144	76.4075696
145	75.1539721
146	76.671896
147	75.0937879
148	88.4747448
149	-10.6750765
150	-7.75679403
151	-9.91039263
152	-9.91913788
153	-7.75712441
154	92.64550726
155	-7.75729115
156	-10.76728126
157	94.80674811
158	-18.78954771
159	-2.16436575
160	-10.681171
161	-2.16253846
162	-10.8914292
163	-23.35681094
164	-2.1625845
165	-23.68057981
166	-17.28603003
167	98.2372374
168	-15.59647149
169	-7.69540013
170	-11.1856572
171	-13.0444591
172	-4.32594405
173	211.303629
174	-7.77552664
175	-6.4811059
176	-8.6267192
177	-8.64354231
178	-16.7805897
179	-56.7803166
180	-6.4882997
181	-8.6508913
182	-17.0373375
183	-23.11443159
184	-11.1893999
185	204.888087
186	-4.32506904
187	-16.7838657
188	-25.5565074
189	-6.4875128
190	-11.1894109
191	-17.0391077
192	-4.32518944
193	-62.6123825
194	204.771911
195	-9.91942045
196	67.2722212
197	80.0590069
198	-55.5105969
199	-49.1154227
200	-45.5170328
201	89.50984523
202	75.6853211
203	-13.9553145
204	-16.13480447
205	91.67167128
206	89.467804
207	-10.5032399
208	96.0767092
209	-24.4522627
210	-43.6350743
211	-34.0442133
212	-24.4522635
213	-43.6350749
214	-34.0442139
215	67.6588009
216	-9.92037075
217	-10.6821191
218	77.2444615
219	-37.1862076
220	-37.1862068
221	-55.1332459
222	-18.52246937
223	70.6475175
224	-15.08667836
225	-62.6078253
226	-62.6059942
227	-40.3851067
228	1.48684618
229	1.748501E-10
230	102.388671
231	-24.2350856
232	-19.6567511
233	-4.35997186
234	-63.0826079
235	6.064824E-10
236	-5.59469242
237	-53.4907556
238	-50.2934582
239	-7.77783758
240	-11.1372485
241	-14.2674178
242	-8.51899273
243	-11.9262201
244	-31.1098137
245	-37.5043313
246	-21.5179757
247	-18.3207121
248	-8.72888625
249	-34.3070232
250	-59.8853259
251	-27.912533
252	-56.6880407
253	-24.7152592
254	-37.0217782
255	-29.0305479
256	-47.0961288
257	-10.7518033
258	-15.1234243
259	-21.9804563
260	-11.6569479
261	-24.2805984
262	-11.6569467
263	-24.1505258
264	-11.6569479
265	-10.9339687
266	-21.3797444
267	-43.8988244
268	-12.8979066
269	-2.1625795
270	-40.7016262
271	-6.34505122
272	-5.79730578
273	-5.80721175
274	-6.41040294
275	-25.3434362
276	-9.31074852
277	-11.1980118
278	-6.95313806
279	-13.8522238
280	-3.5233311
281	-7.24287821
282	-9.37643256
283	-9.08596732
284	-25.3341641
285	-6.95551848
286	-3.52351047
287	-10.3077088
288	-15.3166326
289	-13.2269741
290	-6.95560423
291	-3.52359568
292	-13.5046294
293	-12.295318
294	-2.722
295	-2.722
296	-2.722
297	-5.53362334
298	-4.43640067
299	-3.33448952
300	-10.9253212
301	-16.4227851
302	-54.9259035
303	-29.1283741
304	-49.2134696
305	-6.93339888
306	-15.4246813
307	-53.9505525
308	-3.6430056
309	1.07253061
310	-39.5306193
311	-5.85437894
312	-1.82144347
313	-7.72772926
314	-29.2713718
315	-1.361
316	-3.64442763
317	-5.68574006
318	-5.68518267
319	-27.3104383
320	-18.8187079
321	-12.5581444
322	-24.8708957
323	-20.6108069
324	-24.5244332
325	-0.97117516
326	-19.320146
327	-20.2137581
328	-19.3537905
329	-17.2756066
330	-18.0732739
331	-15.8479599
332	-8.5102176
333	6.20511432
334	5.8824208
335	3.01661104
336	-20.0649527
337	-19.3773012
338	-32.0642591
339	-38.7886129
340	-46.1962783
341	-16.2746809
342	-3.81191061
343	-13.6279173
344	-62.1934443
345	-23.0078653
346	-64.4324271
347	-72.9827924
348	-62.9737841
349	-9.75557991
350	-12.861647
351	-88.4614653
352	-108.956369
353	-132.361711
354	-23.7750253
355	-103.199273
356	-141.800541
357	-160.802185
358	-122.810165
359	-43.3681665
360	-4.60296625
361	-9.51245476
362	-36.6838174
363	-43.5556382
364	-44.4321332
365	-51.8223676
366	-49.6937184
367	-14.652453
368	-33.8330202
369	-40.2282272
370	-65.8059713
371	-10.9296176
372	-53.0169278
373	-8.72648282
374	-30.6652058
375	-27.4386875
376	-50.8770051
377	-11.8042919
378	-46.6223545
379	-43.454413
380	-37.0597807
381	-29.1747008
382	-53.016974
383	-59.4092148
384	-30.113147
385	-72.1988224
386	-27.9100289
387	-37.0304694
388	-65.8034893
389	-51.3151582
390	-89.187322
391	-101.84729
392	-38.8557001
393	-91.7061463
394	-12.1857928
395	-23.2823995
396	-18.0702831
397	-11.7073016
398	-12.4124862
399	-40.999639
400	-83.6393068
401	-4.4422812
402	-53.7896554
403	-76.4276207
404	-40.2315959
405	-65.807651
406	-36.507933
407	-43.428925
408	-37.3817902
409	-72.2021603
410	-0.06891472
411	-5.01198516
412	-5.0438626
413	-5.91583106
414	-46.6606244
415	-59.008984
416	-46.5972689
417	-65.6001159
418	-10.5300065
419	-59.2055775
420	-14.0458023
421	-31.6261
422	-38.4729167
423	-39.3426725
424	-45.7091049
425	-6.70776652
426	-44.6227597
427	-7.2306843
428	-45.7900482
429	-9.56943061
430	-28.7503906
431	-35.1426971
432	-60.7228328
433	-5.85852782
434	-13.296123
435	-51.1726161
436	-19.1995656
437	-47.9339506
438	-15.9613011
439	-6.4518598
440	-11.4610203
441	-3.60495837
442	-25.5941343
443	-54.3282903
444	-22.3558046
445	-12.8048253
446	-45.8538025
447	-6.72115291
448	-41.539233
449	-38.3833522
450	-26.0860377
451	-31.9886845
452	-5.92179152
453	-85.9433356
454	-12.0107014
455	-20.5213083
456	-78.5944856
457	-49.2965987
458	-56.2166425
459	-57.2402682
460	-40.2291444
461	-46.6217034
462	-17.3240395
463	-59.4106031
464	-15.1209201
465	-53.0159986
466	-51.8223676
467	-10.6992405
468	-48.8281193
469	-14.1179799
470	-33.29882994
471	-39.69421264
472	-10.0601746
473	-53.0169278
474	-7.85494866
475	-59.411371
476	-50.0577195
477	-10.9632657
478	-46.08716172
479	-17.0006848
480	-36.18090078
481	-42.576899
482	-13.2905721
483	-23.3924988
484	-18.8897024
485	-11.0868537
486	-14.1931055
487	-48.97070809
488	-49.4422838
489	-32.4461407
490	-9.5206163
491	-51.6288148
492	-60.1388965
493	-41.6270184
494	-47.9808821
495	-41.7342407
496	-54.5515595
497	-42.6275367
498	-58.3695217
499	-55.172249
500	-41.8205845
501	-41.8201675
502	-6.53214471
503	-15.8067465
504	-3.25336445
505	-15.7077963
506	-15.4792284
507	-21.8580043
508	-25.7666397
509	-26.6038269
510	-27.1349026
511	-27.1079551
512	-27.2741194
513	-26.8904389
514	-25.544391
515	-27.1116682
516	-27.5558941
517	-34.4975993
518	-35.3027433
519	-41.7321244
520	-22.0527314
