Compound Id	D52
1	6
2	12
3	7
4	6
5	19
6	19
7	17
8	19
9	11
10	13
11	7
12	9
13	10
14	6
15	6
16	9
17	8
18	11
19	10
20	7
21	7
22	8
23	5
24	5
25	9
26	9
27	7
28	9
29	10
30	8
31	9
32	9
33	9
34	9
35	6
36	6
37	12
38	9
39	8
40	11
41	10
42	7
43	7
44	7
45	7
46	9
47	11
48	5
49	5
50	6
51	6
52	6
53	6
54	6
55	11
56	11
57	11
58	11
59	13
60	13
61	13
62	13
63	21
64	21
65	21
66	21
67	4
68	3
69	18
70	18
71	18
72	18
73	8
74	8
75	8
76	8
77	17
78	17
79	17
80	17
81	7
82	7
83	7
84	9
85	8
86	8
87	2
88	20
89	20
90	20
91	20
92	10
93	10
94	10
95	10
96	9
97	19
98	19
99	19
100	19
101	9
102	9
103	9
104	9
105	16
106	16
107	16
108	16
109	6
110	6
111	6
112	7
113	7
114	7
115	7
116	7
117	7
118	4
119	4
120	4
121	5
122	5
123	6
124	5
125	15
126	15
127	15
128	15
129	14
130	14
131	14
132	14
133	12
134	12
135	12
136	12
137	12.071428
138	7.111111
139	7.111111
140	9.090909
141	9.090909
142	15.058824
143	15.058824
144	15.39
145	15.39
146	15.39
147	15.39
148	10.515555
149	8.1
150	7.111111
151	8.1
152	8.1
153	7.111111
154	9.551021
155	7.111111
156	10.173011
157	8.591716
158	8.591716
159	7.111111
160	8.1
161	7.111111
162	8.1
163	12.071428
164	7.111111
165	12.071428
166	10.083333
167	7.638889
168	7.638889
169	10.515555
170	8.1
171	9.090909
172	6.125
173	13.005
174	10.515555
175	7.111111
176	8.1
177	8.1
178	10.083333
179	23.040001
180	7.111111
181	8.1
182	10.083333
183	12.071428
184	8.1
185	13.005
186	6.125
187	10.083333
188	13.066667
189	7.111111
190	8.1
191	10.083333
192	6.125
193	22.29081
194	13.005
195	8.1
196	17.355371
197	13.432098
198	22.041666
199	20.045454
200	20.045454
201	10.515555
202	14.409972
203	9.090909
204	8.591716
205	9.551021
206	10.515555
207	11.484375
208	8.591716
209	12.071428
210	18.049999
211	15.058824
212	12.071428
213	18.049999
214	15.058824
215	17.355371
216	8.1
217	8.1
218	14.409972
219	16.055555
220	16.055555
221	22.041666
222	8.591716
223	16.371881
224	7.638889
225	24.038462
226	24.038462
227	17.052631
228	7.111111
229	4.166667
230	8.591716
231	10.515555
232	8.591716
233	9.551021
234	24.038462
235	6.125
236	6.125
237	21.043478
238	20.045454
239	5.76
240	8.1
241	9.090909
242	7.111111
243	8.1
244	14.0625
245	16.055555
246	11.076923
247	10.083333
248	7.111111
249	15.058824
250	23.040001
251	13.066667
252	22.041666
253	12.071428
254	14.409972
255	14.0625
256	19.047619
257	9.090909
258	9.090909
259	9.551021
260	8.1
261	10.515555
262	8.1
263	10.515555
264	8.1
265	8.1
266	10.515555
267	18.049999
268	6.694215
269	5.142857
270	17.052631
271	7.111111
272	7.111111
273	7.111111
274	8.1
275	20.727041
276	8.1
277	8.1
278	7.111111
279	5.142857
280	6.125
281	7.111111
282	8.1
283	8.1
284	14.0625
285	7.111111
286	6.125
287	8.1
288	10.083333
289	13.432098
290	7.111111
291	6.125
292	10.083333
293	9.090909
294	6.125
295	6.125
296	6.125
297	12.456747
298	9.090909
299	8.1
300	11.076923
301	18.049999
302	30.03125
303	22.041666
304	28.033333
305	14.0625
306	18.049999
307	30.03125
308	12.071428
309	12.071428
310	26.035715
311	9.090909
312	8.1
313	10.083333
314	14.0625
315	5.142857
316	6.125
317	7.111111
318	7.111111
319	9.090909
320	6.125
321	6.125
322	8.1
323	9.090909
324	7.111111
325	5.142857
326	6.125
327	6.125
328	6.125
329	5.142857
330	8.1
331	7.111111
332	12.071428
333	6.125
334	3.2
335	4.166667
336	6.125
337	6.125
338	20
339	20
340	20
341	9
342	7
343	9
344	28
345	12
346	26
347	28
348	13
349	8
350	10
351	63
352	63
353	63
354	21
355	45
356	57
357	63
358	51
359	9
360	7
361	11
362	24
363	24
364	22
365	24
366	10
367	10
368	16
369	18
370	26
371	8
372	22
373	7
374	15
375	14
376	9
377	9
378	20
379	19
380	17
381	12
382	22
383	24
384	14
385	28
386	13
387	17
388	26
389	26
390	14
391	16
392	22
393	12
394	12
395	8
396	14
397	10
398	11
399	22
400	10
401	9
402	26
403	32
404	18
405	26
406	16
407	19
408	17
409	28
410	9
411	6
412	5
413	7
414	10
415	14
416	8
417	14
418	10
419	12
420	12
421	22
422	22
423	20
424	22
425	8
426	8
427	10
428	8
429	8
430	14
431	16
432	24
433	6
434	11
435	21
436	11
437	20
438	10
439	8
440	9
441	5
442	13
443	22
444	12
445	9
446	7
447	7
448	18
449	17
450	15
451	15
452	10
453	12
454	15
455	11
456	30
457	20
458	23
459	26
460	18
461	20
462	10
463	24
464	9
465	22
466	24
467	10
468	10
469	10
470	16
471	18
472	8
473	22
474	7
475	24
476	9
477	9
478	20
479	11
480	17
481	19
482	9
483	13
484	12
485	8
486	10
487	21
488	23
489	15
490	7
491	21
492	23
493	21
494	23
495	21
496	25
497	9
498	12
499	11
500	8
501	8
502	9
503	12
504	8
505	12
506	25
507	23
508	21
509	21
510	21
511	21
512	21
513	21
514	21
515	21
516	21
517	21
518	19
519	21
520	14
521	7
522	7
523	7
524	7
525	13
526	15
527	23
528	5
529	24
530	20
531	10
532	9
533	19
534	9
535	4
536	22
537	12
538	21
539	11
540	8
541	18
542	6
543	6
544	17
545	16
546	14
547	24
548	7
549	6
550	8
551	9
552	13
553	12
