Compound Id	D153
1	13.81609
2	4.22065
3	9.914387
4	13.167012
5	9.977902
6	8.908463
7	11.073758
8	9.212066
9	5.982532
10	9.393104
11	14.82289
12	14.753401
13	10.685993
14	18.717107
15	17.387821
16	12.900232
17	11.53372
18	10.100893
19	9.711867
20	14.029376
21	16.269714
22	12.053446
23	17.570402
24	18.732873
25	3.696542
26	10.380932
27	7.799374
28	15.154103
29	6.935807
30	6.302644
31	11.315214
32	15.508521
33	14.866023
34	14.866023
35	22.869312
36	13.950971
37	7.759294
38	10.555295
39	10.774638
40	9.590298
41	9.384497
42	18.770609
43	12.138739
44	21.444259
45	16.931973
46	10.222415
47	13.521554
48	21.78748
49	20.537304
50	10.147732
51	14.271903
52	14.282362
53	15.723271
54	9.115405
55	15.601569
56	11.666751
57	11.957855
58	9.564223
59	12.143517
60	10.537416
61	10.530295
62	8.581849
63	9.594916
64	7.338796
65	5.928133
66	6.049497
67	14.893315
68	31.403191
69	10.696417
70	8.301873
71	6.360429
72	7.949279
73	19.257274
74	15.618056
75	11.306351
76	11.672173
77	11.32069
78	8.971028
79	7.01288
80	6.794872
81	18.096667
82	16.534842
83	12.393106
84	10.784534
85	12.368442
86	9.311944
87	37.286861
88	10.164477
89	7.633995
90	6.29374
91	7.436959
92	16.834481
93	13.409673
94	9.678273
95	10.42038
96	12.683446
97	10.386605
98	7.953939
99	6.358806
100	6.357835
101	17.681038
102	13.578415
103	13.68338
104	11.058053
105	11.853703
106	9.401077
107	6.970251
108	8.862829
109	22.258787
110	13.688835
111	13.829527
112	8.683907
113	13.72243
114	15.436511
115	15.710407
116	14.98482
117	9.152033
118	23.134732
119	27.260787
120	23.22913
121	14.070694
122	13.557736
123	11.551851
124	16.684758
125	12.518116
126	10.033698
127	9.390262
128	7.87687
129	11.512327
130	8.050053
131	7.625612
132	9.88632
133	14.88142
134	11.819005
135	8.623934
136	9.090767
137	0.670003
138	1.512092
139	1.798163
140	0.683277
141	1.40499
142	0.410523
143	0.540162
144	0.413565
145	0.499724
146	0.568652
147	0.516956
148	0.675987
149	1.584666
150	1.701372
151	1.61859
152	0.878563
153	1.884178
154	1.380134
155	1.014604
156	1.233142
157	1.511894
158	0.782634
159	4.766476
160	1.517913
161	4.947792
162	0.816153
163	0.568433
164	4.900402
165	0.646206
166	0.806582
167	1.510506
168	1.447183
169	1.013117
170	1.685098
171	0.871329
172	1.864546
173	0.909422
174	1.140147
175	1.968579
176	1.478494
177	1.292192
178	0.605914
179	0.427397
180	1.653991
181	1.344977
182	1.333742
183	0.615083
184	1.705389
185	0.873841
186	2.069088
187	0.681179
188	0.414405
189	1.206181
190	0.746268
191	0.516757
