Compound Id	D61
1	3
2	16
3	5
4	3
5	16
6	16
7	14
8	16
9	14
10	12
11	6
12	8
13	11
14	4
15	3
16	6
17	5
18	8
19	7
20	5
21	4
22	5
23	2
24	0
25	12
26	12
27	6
28	8
29	13
30	9
31	10
32	7
33	8
34	8
35	3
36	4
37	11
38	8
39	7
40	10
41	9
42	5
43	6
44	4
45	4
46	8
47	8
48	2
49	2
50	3
51	4
52	3
53	3
54	4
55	8
56	8
57	9
58	9
59	10
60	10
61	11
62	11
63	18
64	18
65	19
66	19
67	1
68	0
69	15
70	15
71	16
72	16
73	5
74	5
75	6
76	6
77	14
78	14
79	15
80	15
81	4
82	4
83	5
84	7
85	5
86	5
87	0
88	17
89	17
90	18
91	18
92	7
93	7
94	8
95	8
96	7
97	16
98	16
99	17
100	17
101	6
102	6
103	7
104	7
105	13
106	13
107	14
108	14
109	3
110	3
111	4
112	4
113	5
114	5
115	4
116	4
117	4
118	1
119	1
120	0
121	2
122	2
123	4
124	2
125	12
126	12
127	13
128	13
129	11
130	11
131	12
132	12
133	9
134	9
135	10
136	10
137	18
138	11
139	11
140	14
141	13
142	21
143	21
144	36
145	36
146	36
147	36
148	25
149	15
150	13
151	16
152	15
153	12
154	25
155	12
156	33
157	23
158	23
159	13
160	14
161	12
162	13
163	20
164	12
165	17
166	15
167	21
168	21
169	24
170	15
171	17
172	11
173	35
174	21
175	14
176	17
177	16
178	19
179	32
180	13
181	16
182	18
183	20
184	14
185	34
186	10
187	18
188	24
189	12
190	14
191	18
192	10
193	40
194	34
195	15
196	35
197	31
198	30
199	28
200	32
201	25
202	28
203	17
204	22
205	23
206	26
207	28
208	22
209	18
210	24
211	21
212	18
213	24
214	21
215	39
216	15
217	14
218	34
219	23
220	23
221	34
222	23
223	36
224	21
225	31
226	31
227	24
228	12
229	6
230	20
231	25
232	20
233	20
234	28
235	10
236	10
237	25
238	24
239	17
240	12
241	13
242	12
243	12
244	18
245	20
246	15
247	14
248	11
249	19
250	27
251	17
252	26
253	16
254	29
255	22
256	23
257	20
258	13
259	24
260	14
261	27
262	14
263	27
264	14
265	14
266	27
267	22
268	18
269	8
270	21
271	12
272	13
273	12
274	14
275	44
276	14
277	12
278	13
279	9
280	11
281	11
282	14
283	14
284	28
285	12
286	10
287	12
288	19
289	32
290	12
291	10
292	19
293	16
294	11
295	10
296	10
297	25
298	13
299	12
300	17
301	29
302	41
303	33
304	39
305	25
306	29
307	41
308	22
309	23
310	41
311	15
312	14
313	16
314	20
315	8
316	10
317	13
318	14
319	17
320	10
321	10
322	14
323	16
324	12
325	9
326	11
327	10
328	10
329	8
330	12
331	11
332	22
333	9
334	6
335	7
336	11
337	10
338	17
339	17
340	17
341	8
342	4
343	8
344	28
345	11
346	26
347	28
348	13
349	5
350	8
351	65
352	65
353	65
354	23
355	47
356	59
357	65
358	53
359	8
360	4
361	10
362	22
363	22
364	20
365	22
366	9
367	8
368	14
369	16
370	24
371	5
372	20
373	4
374	13
375	12
376	7
377	7
378	18
379	17
380	15
381	9
382	20
383	22
384	11
385	26
386	10
387	15
388	24
389	29
390	13
391	15
392	21
393	11
394	11
395	6
396	13
397	10
398	10
399	21
400	9
401	8
402	25
403	30
404	16
405	24
406	13
407	17
408	15
409	26
410	9
411	3
412	2
413	5
414	8
415	12
416	6
417	12
418	8
419	10
420	10
421	20
422	20
423	18
424	20
425	7
426	7
427	8
428	6
429	6
430	12
431	14
432	22
433	3
434	9
435	19
436	9
437	18
438	8
439	7
440	7
441	2
442	11
443	20
444	10
445	7
446	5
447	5
448	16
449	15
450	13
451	13
452	7
453	11
454	14
455	8
456	28
457	17
458	21
459	24
460	16
461	18
462	7
463	22
464	6
465	20
466	22
467	9
468	9
469	8
470	14
471	16
472	5
473	20
474	4
475	22
476	7
477	7
478	18
479	9
480	15
481	17
482	6
483	11
484	10
485	5
486	8
487	19
488	21
489	13
490	4
491	19
492	21
493	19
494	21
495	19
496	23
497	7
498	10
499	9
500	6
501	6
502	7
503	10
504	6
505	10
506	23
507	21
508	19
509	19
510	19
511	19
512	19
513	19
514	19
515	19
516	19
517	19
518	17
519	19
520	12
521	6
522	6
523	5
524	5
525	11
526	13
527	21
528	2
529	22
530	18
531	8
532	7
533	17
534	7
535	1
536	20
537	10
538	19
539	9
540	6
541	16
542	4
543	4
544	15
545	14
546	12
547	22
548	4
549	3
550	6
551	6
552	10
553	9
554	17
555	19
556	26
557	12
558	20
559	9
560	24
561	8
562	13
563	22
564	23
565	23
566	21
567	23
568	9
569	15
570	17
571	25
572	6
573	21
574	5
575	14
576	23
577	8
578	19
579	18
580	16
581	21
582	21
583	19
584	21
585	8
586	13
587	15
588	23
589	19
590	12
591	21
592	6
593	17
594	16
595	14
596	23
597	6
598	21
599	5
600	23
601	9
602	8
603	5
604	4
605	15
606	14
607	19
608	15
609	12
610	11
611	14
612	22
613	17
614	19
615	15
616	13
617	21
618	14
619	14
620	14
621	12
622	16
623	10
624	9
625	32
626	21
627	23
628	30
629	12
630	42
631	30
632	30
633	28
634	26
635	28
636	36
637	22
638	22
639	14
640	20
641	14
642	23
643	24
644	24
645	14
646	25
647	17
648	37
649	17
650	37
651	35
652	25
653	19
654	31
655	31
656	25
657	20
658	12
659	11
660	25
661	11
662	10
663	10
664	10
665	18
666	10
667	12
668	7
669	6
670	6
671	6
672	9
673	8
674	8
675	8
676	5
677	5
678	18
679	27
680	20
681	28
682	19
683	10
684	9
685	25
686	15
687	24
688	14
689	12
690	11
691	8
692	7
693	7
694	7
695	27
696	17
697	26
698	16
699	29
700	23
701	13
702	11
703	10
704	11
705	10
706	24
707	27
708	27
709	14
710	14
711	27
712	22
713	11
714	10
715	10
716	18
717	21
718	19
719	23
720	23
721	23
722	23
723	23
724	23
725	3
726	3
727	2
728	4
729	4
730	3
731	4
732	5
733	3
734	4
735	3
736	1
737	4
738	3
739	5
740	2
741	3
742	3
743	5
744	4
745	3
746	5
747	15
748	3
749	5
750	15
751	15
752	3
753	5
754	15
755	16
756	16
757	17
758	17
759	17
760	17
761	17
762	17
763	17
764	17
765	16
766	16
767	8
768	7
769	10
770	4
771	5
772	2
773	2
774	5
775	5
776	4
777	3
778	3
779	0
780	16
781	4
782	4
783	4
784	7
785	6
786	6
787	8
788	5
789	5
790	5
791	5
792	6
793	7
794	6
795	6
796	2
797	2
798	8
799	5
800	4
801	4
802	19
803	3
804	10
805	8
806	6
807	5
808	3
809	3
810	4
811	4
812	20
813	6
814	16
815	16
816	1
817	1
818	7
819	6
820	8
821	5
822	7
823	7
824	9
825	10
826	4
827	4
828	4
829	14
830	3
831	3
832	13
833	2
834	6
835	6
836	5
837	5
838	15
839	2
840	12
841	0
842	11
843	10
844	8
845	23
846	23
847	23
848	20
849	20
850	16
851	16
852	18
853	19
854	15
855	16
856	10
857	12
858	18
859	19
860	17
861	16
862	10
863	12
864	12
865	14
866	14
867	16
868	16
869	18
870	18
871	20
872	20
873	16
874	16
875	18
876	19
877	16
878	10
879	18
880	19
881	16
882	10
883	12
884	12
885	14
886	14
887	16
888	16
889	18
890	18
891	14
892	14
893	14
894	16
895	16
896	16
897	16
898	20
899	16
900	20
901	16
902	20
903	16
904	20
905	26
906	20
907	26
908	20
909	26
910	10
911	9
912	9
913	8
914	8
915	10
916	18
917	15
918	5
919	14
920	4
921	17
922	7
923	16
924	6
925	13
926	12
927	11
928	9
929	3
930	9
931	6
932	5
933	7
934	4
935	0
936	6
937	9
938	8
939	9
940	13
941	12
942	12
943	10
944	7
945	5
946	9
947	6
948	16
949	16
950	16
951	10
952	6
953	7
954	4
955	11
956	8
957	7
958	9
959	6
960	10
961	9
962	14
963	12
964	10
965	8
966	13
967	12
968	10
969	8
970	6
971	16
972	16
973	6
974	16
975	10
976	7
977	6
978	4
979	8
980	10
981	8
982	10
983	7
984	5
985	11
986	11
987	10
988	6
989	8
990	31
991	16
992	16
993	16
994	10
995	7
996	10
997	24
998	9
999	8
1000	11
1001	10
1002	12
1003	15
1004	10
1005	11
1006	9
1007	10
1008	10
1009	11
1010	13
1011	21
1012	18
1013	8
1014	17
1015	7
1016	20
1017	10
1018	19
1019	9
1020	16
1021	6
1022	15
1023	14
1024	12
1025	11
1026	10
1027	9
1028	11
1029	19
1030	6
1031	15
1032	5
1033	8
1034	17
1035	7
1036	4
1037	12
1038	7
1039	9
1040	6
1041	11
1042	15
1043	10
1044	9
1045	8
1046	12
1047	8
1048	9
1049	10
1050	16
1051	18
1052	14
1053	13
1054	12
1055	10
1056	10
1057	16
1058	18
1059	14
1060	13
1061	12
1062	10
1063	11
1064	11
1065	8
1066	10
1067	9
1068	11
1069	11
1070	9
1071	6
1072	8
1073	7
1074	10
