Compound Id	D3
1	-88.423186
2	-302.726698
3	-161.07451
4	-84.924575
5	-71.963216
6	-100.508916
7	-119.649477
8	-130.683274
9	-139.066083
10	-118.506658
11	-81.351499
12	-95.282813
13	-137.95971
14	-78.060607
15	-74.739866
16	-93.2972
17	-86.624247
18	-105.441286
19	-99.046026
20	-82.893569
21	-80.869781
22	-125.120631
23	-71.593631
24	-70.034793
25	-210.145033
26	-129.00911
27	-119.835231
28	-86.791173
29	-127.85416
30	-117.523859
31	-85.925309
32	-86.554304
33	-95.296464
34	-95.296708
35	-78.810808
36	-74.870287
37	-109.617538
38	-91.057305
39	-84.778073
40	-103.598968
41	-97.203718
42	-82.138446
43	-78.645012
44	-80.733431
45	-82.098405
46	-92.21034
47	-108.325349
48	-73.788221
49	-72.386119
50	-122.113946
51	-117.620859
52	-116.467045
53	-121.127618
54	-115.390087
55	-112.451129
56	-110.514878
57	-108.283495
58	-108.728871
59	-123.445784
60	-122.930809
61	-120.70842
62	-121.136991
63	-174.548511
64	-171.646549
65	-170.158951
66	-171.853099
67	-106.728705
68	-62.738821
69	-155.930223
70	-153.984186
71	-152.072357
72	-152.924125
73	-93.834205
74	-90.948837
75	-90.157475
76	-89.513144
77	-149.731797
78	-146.68594
79	-145.262693
80	-145.97508
81	-86.195268
82	-84.753471
83	-83.25245
84	-175.537208
85	-132.262322
86	-128.81575
87	-56.331138
88	-168.34168
89	-165.442746
90	-164.579117
91	-164.073317
92	-106.24527
93	-103.366176
94	-102.571989
95	-101.915692
96	-65.085119
97	-162.135917
98	-159.232359
99	-157.756238
100	-158.255434
101	-100.039566
102	-98.097233
103	-95.865019
104	-97.340808
105	-143.555242
106	-140.703174
107	-139.724661
108	-139.292173
109	-81.427005
110	-78.081396
111	-77.711947
112	-132.668616
113	-123.568177
114	-124.614941
115	-124.477192
116	-127.377296
117	-122.761299
118	-35.033503
119	-69.061455
120	-66.455117
121	-109.521078
122	-110.156038
123	-159.201414
124	-114.682082
125	-137.246688
126	-134.396038
127	-133.117814
128	-134.584527
129	-129.575655
130	-127.746226
131	-127.312371
132	-126.859279
133	-118.661094
134	-115.779614
135	-114.990122
136	-114.344303
137	-23.076374
138	32.156982
139	33.73487
140	-4.642427
141	-1.100306
142	-14.552103
143	-15.66138
144	7.265713
145	7.871261
146	5.761021
147	7.891525
148	18.858677
149	1.747821
150	4.667731
151	-0.284092
152	-1.471157
153	3.746818
154	25.284164
155	3.703077
156	35.918579
157	31.550343
158	-4.311421
159	36.061698
160	0.416903
161	34.589452
162	-2.722426
163	-21.888093
164	34.418918
165	-27.610692
166	-15.191711
167	36.387324
168	0.452683
169	41.788759
170	-0.361516
171	-6.743009
172	9.755284
173	84.953951
174	36.440218
175	4.680484
176	-0.172618
177	-1.206799
178	-11.940037
179	-94.009706
180	3.615871
181	-1.716163
182	-8.35525
183	-25.919017
184	-1.710814
185	78.654784
186	9.197668
187	-13.248518
188	-23.15582
189	3.09541
190	-1.759784
191	-8.425498
192	9.153651
193	-85.834785
194	79.238634
195	-1.471384
196	-15.060955
197	9.784637
198	-78.157846
199	-65.782835
200	-46.253606
201	16.55371
202	-7.947426
203	2.64802
204	0.313984
205	23.104798
206	25.932715
207	43.168638
208	28.404387
209	-23.076068
210	-60.311142
211	-41.706309
212	-23.074878
213	-60.313969
214	-41.706795
215	-9.037174
216	-1.83885
217	0.363855
218	7.290459
219	-46.585658
220	-46.585911
221	-72.124038
222	-7.107795
223	-6.091897
224	-2.167637
225	-96.519407
226	-96.548136
227	-52.795206
228	36.008044
229	22.104559
230	50.612126
231	-14.516821
232	-6.350114
233	43.477181
234	-101.94757
235	41.009082
236	10.078027
237	-83.31232
238	-77.094562
239	15.946707
240	0.288019
241	-6.128396
242	6.742137
243	-2.598163
244	-39.851963
245	-52.310826
246	-21.231778
247	-15.024354
248	3.61193
249	-46.040069
250	-95.733762
251	-33.646924
252	-89.519773
253	-27.440475
254	-39.367055
255	-37.804529
256	-70.910192
257	-4.649398
258	-8.810474
259	-10.517563
260	1.789009
261	-11.198328
262	1.790359
263	-11.479873
264	1.789009
265	6.350233
266	-3.659721
267	-64.684938
268	3.311516
269	15.539084
270	-58.446937
271	-30.476974
272	-31.946131
273	-32.808062
274	-77.422765
275	-137.415307
276	-36.678966
277	-38.330741
278	-33.04897
279	-40.305742
280	-27.88987
281	-36.121186
282	-39.19677
283	-33.125515
284	-49.818313
285	-33.332287
286	-27.892641
287	-40.933084
288	-40.664505
289	-43.53607
290	-33.225077
291	-27.755335
292	-76.69186
293	-36.969692
294	-65.054724
295	-64.858361
296	-63.968781
297	-29.415121
298	-63.782492
299	-59.176587
300	-76.035351
301	-167.645655
302	-242.682196
303	-192.436031
304	-229.463541
305	-143.598091
306	-163.596185
307	-236.398972
308	-139.025825
309	-133.283594
310	-207.096456
311	-64.010759
312	-58.919134
313	-69.964031
314	-76.801693
315	-21.513344
316	-26.472709
317	-33.912906
318	-33.267473
319	-96.166553
320	-80.914391
321	-57.76508
322	-134.522608
323	-68.229809
324	-88.677334
325	-85.467538
326	-80.821871
327	-83.41718
328	-81.987317
329	-78.976595
330	-113.924021
331	-109.990242
332	-193.156575
333	-89.094029
334	-49.169886
335	-81.544416
336	-82.687692
337	-81.994878
338	-107.494349
339	-130.49364
340	-167.751826
341	-111.88416
342	-66.268713
343	-109.676623
344	-197.845822
345	-129.43149
346	-215.347746
347	-225.544898
348	-100.590791
349	-106.410295
350	-115.785426
351	-272.065123
352	-366.433538
353	-456.969085
354	-289.795436
355	-438.167539
356	-512.385101
357	-549.478832
358	-475.425767
359	-49.561753
360	-71.500963
361	-147.426154
362	-118.949115
363	-148.971769
364	-166.67652
365	-178.762507
366	-88.974727
367	-122.31052
368	-159.48233
369	-171.871963
370	-221.595307
371	-109.852348
372	-196.788469
373	-105.950436
374	-152.8874
375	-147.081393
376	-81.600563
377	-115.818384
378	-184.341653
379	-177.766279
380	-165.32321
381	-148.107513
382	-196.702001
383	-209.112532
384	-147.07479
385	-234.013704
386	-143.175467
387	-165.674866
388	-221.561761
389	-264.458529
390	-94.482221
391	-171.490984
392	-252.262996
393	-147.456844
394	-189.557041
395	-143.573325
396	-200.998835
397	-144.076014
398	-179.742132
399	-249.755944
400	-137.521438
401	-169.458456
402	-274.67072
403	-228.716705
404	-171.903944
405	-221.476076
406	-159.566547
407	-178.039623
408	-165.423241
409	-233.944509
410	-71.095226
411	-60.166598
412	-50.99209
413	-65.764102
414	-58.319913
415	-81.776936
416	-78.716248
417	-115.324565
418	-92.716158
419	-102.925627
420	-106.09446
421	-106.638984
422	-136.650524
423	-154.344488
424	-166.713814
425	-142.612158
426	-76.95048
427	-139.938423
428	24.598738
429	-109.956314
430	-147.145059
431	-159.552705
432	-209.244972
433	-97.797614
434	-97.436617
435	-190.514389
436	-128.418768
437	-184.444285
438	-122.322812
439	-106.489729
440	-113.413054
441	-93.8992
442	-140.829416
443	-196.82391
444	-134.730191
445	-116.019545
446	-69.155499
447	-103.456137
448	-171.995409
449	-165.712217
450	-122.269809
451	-153.239783
452	-176.84468
453	-118.489269
454	-258.634951
455	-128.454349
456	-246.403363
457	-184.307387
458	-202.907285
459	-191.53683
460	-171.871367
461	-184.273354
462	-122.241146
463	-209.168134
464	-118.345981
465	-196.725132
466	-178.762507
467	-116.441458
468	-85.891505
469	-119.408366
470	-156.59795
471	-168.975955
472	-107.794613
473	-196.788469
474	-103.952029
475	-209.175389
476	-79.157374
477	-113.381213
478	-181.456786
479	-125.91364
480	-163.081227
481	-175.49495
482	-113.412867
483	-138.27852
484	-129.37458
485	-109.528725
486	-118.992242
487	-187.946312
488	-170.394245
489	-150.769799
490	-101.508149
491	-188.063888
492	-198.60159
493	-163.012769
494	-173.760428
495	-161.27284
496	-186.228996
497	-53.308894
498	-104.088642
499	-97.890531
500	-43.648374
501	-45.140774
502	-87.00529
503	-106.168578
504	-81.332658
505	-104.630362
506	-35.725647
507	-51.796619
508	-103.37854
509	-103.047868
510	-104.376091
511	-102.825511
512	-100.671521
513	-102.801054
514	-102.19851
515	-101.470253
516	-101.379216
517	-131.309186
518	-149.04761
519	-161.483988
520	-117.086391
521	-70.861057
522	-101.272766
523	-72.648925
524	-104.68605
525	-141.858053
526	-154.264433
527	-203.944805
528	-92.598097
529	-210.168838
