Compound Id	D137
1	46.234726
2	82.826799
3	53.982689
4	45.34464
5	42.672676
6	40.786779
7	37.444047
8	38.974357
9	36.318837
10	28.023244
11	23.50509
12	25.553626
13	37.265216
14	23.062184
15	18.902608
16	21.093653
17	19.882825
18	22.653452
19	21.341254
20	23.238674
21	20.024544
22	29.027014
23	22.150209
24	19.219937
25	61.602468
26	35.995849
27	34.640595
28	22.013142
29	30.704703
30	26.636916
31	23.247099
32	24.719244
33	25.482521
34	25.646902
35	25.919386
36	19.840762
37	21.119947
38	19.432433
39	17.910244
40	21.054749
41	19.722203
42	25.936616
43	17.490867
44	25.990055
45	21.223659
46	20.023521
47	29.214426
48	24.600061
49	20.66683
50	33.782732
51	36.984596
52	38.164528
53	44.481464
54	32.772782
55	30.385158
56	25.094073
57	24.715332
58	22.981027
59	31.432805
60	27.137781
61	26.327609
62	24.824083
63	38.944143
64	33.32433
65	32.449202
66	32.023548
67	42.367263
68	24.1452
69	36.323674
70	31.481523
71	28.527687
72	30.462774
73	27.76722
74	23.057756
75	20.127031
76	21.574633
77	35.541742
78	30.548165
79	28.987365
80	27.748921
81	26.237087
82	21.849683
83	20.428947
84	57.362352
85	44.818167
86	35.113432
87	25.575192
88	38.09309
89	32.782319
90	30.960043
91	32.1324
92	29.577822
93	24.485364
94	21.720384
95	23.493367
96	27.861096
97	37.223236
98	31.785877
99	30.643411
100	29.887012
101	28.617024
102	23.849264
103	23.070885
104	21.627395
105	34.749553
106	29.348672
107	26.748751
108	28.741954
109	25.898727
110	19.997189
111	18.685069
112	35.633373
113	37.72958
114	39.555035
115	40.052365
116	45.061807
117	33.607164
118	29.25245
119	24.432595
120	21.36293
121	36.127143
122	38.194411
123	54.254529
124	43.444313
125	33.816885
126	28.879247
127	28.0562
128	26.829069
129	32.335062
130	26.906359
131	25.023676
132	27.224363
133	31.279479
134	26.196855
135	23.709232
136	25.120908
137	18.838647
138	17.139644
139	17.300688
140	16.282218
141	15.495823
142	21.873415
143	22.385275
144	20.388897
145	20.567011
146	21.387014
147	20.457689
148	19.633791
149	14.161178
150	14.003753
151	13.493655
152	13.012527
153	13.761356
154	17.084548
155	13.762893
156	20.767279
157	17.888468
158	15.396083
159	17.41459
160	14.00118
161	17.462257
162	14.410535
163	16.315376
164	17.205644
165	17.820415
166	16.152265
167	17.444936
168	14.751234
169	22.59842
170	14.615611
171	14.221751
172	13.501253
173	27.835379
174	24.469325
175	12.936247
176	12.330683
177	12.097169
178	13.983978
179	24.61114
180	12.677961
181	11.987491
182	14.727061
183	15.386546
184	14.337421
185	27.720745
186	13.275561
187	13.794722
188	14.45381
189	12.416547
190	14.076142
191	14.455819
192	13.207856
193	26.542692
194	27.839135
195	13.016236
196	23.929037
197	20.31012
198	25.996137
199	24.470574
200	22.532555
201	17.838654
202	23.000969
203	15.175775
204	16.451248
205	19.02669
206	17.99171
207	22.364413
208	16.753661
209	18.693818
210	23.621066
211	21.292854
212	18.838647
213	24.043107
214	21.267331
215	23.08052
216	13.12165
217	13.98336
218	20.50174
219	21.647266
220	21.824023
221	25.235731
222	14.276817
223	22.489629
224	13.802908
225	28.757997
226	28.848674
227	22.353258
228	17.15558
229	15.046068
230	21.35378
231	16.920201
232	16.388783
233	22.733934
234	29.699434
235	18.175246
236	14.738217
237	27.241038
238	26.330763
239	14.349041
240	15.557813
241	16.53859
242	14.762421
243	16.115472
244	21.377702
245	22.914944
246	18.909324
247	18.092257
248	15.607193
249	22.150457
250	28.910374
251	20.468108
252	28.010913
253	19.643667
254	20.319521
255	18.280336
256	25.544133
257	11.751421
258	17.072971
259	16.066261
260	15.201133
261	16.198541
262	15.318338
263	16.382481
264	15.201133
265	14.715453
266	15.590068
267	24.667495
268	14.488303
269	14.192984
270	23.846218
271	29.032965
272	28.980373
273	30.433515
274	48.435809
275	53.108968
276	27.830149
277	27.158622
278	25.91216
279	39.108014
280	25.855772
281	33.180817
282	31.404043
283	26.709504
284	15.933545
285	28.409385
286	28.120796
287	33.081763
288	29.052488
289	49.636471
290	27.896344
291	27.823273
292	40.876607
293	28.335024
294	41.085356
295	42.564674
296	42.2885
297	36.233361
298	28.537796
299	38.875267
300	29.393269
301	39.117453
302	45.275799
303	42.836868
304	47.188437
305	36.41373
306	37.378611
307	48.348258
308	43.463244
309	39.486062
310	39.043836
311	28.102846
312	29.508825
313	28.827887
314	31.056324
315	28.591047
316	31.558553
317	25.246138
318	22.584764
319	22.535587
320	20.850004
321	27.99721
322	41.336595
323	21.860489
324	24.329827
325	27.517139
326	21.386222
327	23.488638
328	23.393982
329	23.171038
330	21.675928
331	29.363608
332	36.388423
333	25.787077
334	32.570669
335	28.979478
336	20.827422
337	22.935312
338	50.068604
339	49.64597
340	47.019308
341	19.01485
342	22.965838
343	20.183908
344	38.067067
345	24.868399
346	33.729338
347	37.737423
348	26.783464
349	28.120062
350	20.309976
351	85.698516
352	82.788796
353	84.246167
354	45.051609
355	59.625441
356	66.116531
357	71.292924
358	62.825045
359	27.837715
360	28.122178
361	36.360033
362	40.264946
363	38.848221
364	35.187838
365	36.217071
366	23.807491
