Compound Id	D25
1	1.589
2	0.961
3	-2.761
4	-1.306
5	1.703
6	-1.529
7	-2.614
8	3.623
9	0.078
10	-1.244
11	1.469
12	-2.034
13	14.447
14	-0.397
15	-1.199
16	8.868
17	-7.561
18	10.038
19	-7.908
20	-0.15
21	-6.922
22	-1.807
23	0.046
24	1.159
25	2.544
26	0.316
27	-2.872
28	0.093
29	1.211
30	-11.431
31	8.441
32	-1.454
33	-1.253
34	1.253
35	-1.589
36	-0.915
37	2.837
38	-2.769
39	1.371
40	-2.473
41	2.187
42	-1.228
43	1.306
44	-0.366
45	-3.741
46	6.863
47	0.423
48	0
49	1.396
50	-0.231
51	0.682
52	2.56
53	-1.623
54	2.599
55	-0.871
56	3.066
57	1.646
58	-0.815
59	0
60	3.893
61	1.667
62	-0.421
63	-0.843
64	-0.302
65	1.485
66	-6.557
67	-0.716
68	-0.89
69	-0.822
70	6.563
71	1.215
72	-2.816
73	0.824
74	2.046
75	-0.09
76	2.385
77	-0.854
78	0.135
79	1.466
80	-0.016
81	0
82	1.319
83	-1.633
84	-2.393
85	-0.807
86	-1.516
87	0
88	0.819
89	0.385
90	-1.487
91	-1.798
92	0.834
93	1.753
94	0.211
95	-2.291
96	0.342
97	-0.847
98	-0.095
99	1.488
100	0.074
101	-0.876
102	2.172
103	1.621
104	-2.273
105	-0.803
106	0.773
107	0.879
108	-2.012
109	0.813
110	2.274
111	-0.389
112	-1.41
113	-0.96
114	-0.878
115	2.096
116	-1.806
117	13.182
118	-0.695
119	-0.777
120	2.403
121	1.745
122	-0.759
123	-0.063
124	-1.747
125	-0.756
126	0.305
127	1.692
128	-4.722
129	0
130	1.003
131	0.626
132	-2.14
133	0.839
134	1.441
135	0.516
136	-2.19
137	-0.199
138	0
139	3.395
140	-1.522
141	3.24
142	0.961
143	-2.05
144	0.012
145	-2.649
146	-0.55
147	3.97
148	-0.757
149	0
150	-0.742
151	-2.171
152	-3.586
153	-3.088
154	-3.284
155	-4.373
156	9.076
157	-3.206
158	0.211
159	0
160	0.785
161	0.775
162	1.036
163	1.126
164	0.793
165	-3.848
166	-5.607
167	0
168	-2.265
169	-1.255
170	0
171	1.237
172	0
173	0.001
174	0
175	-0.204
176	0
177	0.937
178	-12.565
179	-2.993
180	0.782
181	0
182	0
183	-24.031
184	0
185	0
186	1.573
187	5.504
188	-0.003
189	-2.384
190	0
191	0.001
192	-1.566
193	-2.348
194	0
195	-0.331
196	1.166
197	-1.506
198	-3.356
199	-3.246
200	-29.907
201	-7.893
202	3.224
203	2.264
204	4.149
205	3.371
206	-0.001
207	0.002
208	-1.092
209	0.199
210	-0.495
211	1.031
212	-0.203
213	-0.494
214	-1.03
215	0.005
216	-5.634
217	0.794
218	-9.176
219	-0.284
220	-0.283
221	1.253
222	-2.41
223	-6.784
224	0.147
225	-0.516
226	-0.456
227	0.435
228	-0.951
229	0
230	0
231	1.294
232	-0.001
233	8.647
234	0.001
235	0
236	-1.685
237	0
238	0
239	-0.411
240	-2.032
241	-0.535
242	-0.001
243	1.153
244	-0.001
245	0
246	4.537
247	4.356
248	-0.816
249	-0.004
250	0
251	6.735
252	0
253	6.918
254	0.311
255	-6.818
256	0.001
257	0.133
258	1.873
259	-0.788
260	0.022
261	9.862
262	0.022
263	-4.878
264	0.022
265	0
266	-4.828
267	0
268	0
269	0.781
270	0
271	-9.963
272	1.126
273	0.036
274	-4.171
275	-0.001
276	-6.364
277	-7.473
278	-1.837
279	0
280	0
281	-0.572
282	0.805
283	-7.605
284	0.664
285	-2.637
286	0.817
287	5.517
288	2.044
289	2.29
290	-4.578
291	-0.652
292	0.164
293	0
294	0
295	0
296	0
297	0
298	2.884
299	1.731
300	0
301	17.1
302	14.907
303	17.128
304	0
305	-7.712
306	0
307	0
308	0
309	0
310	44.994
311	0
312	0
313	0
314	-6.727
315	0
316	-0.007
317	-0.701
318	0
319	0.19
320	-7.231
321	0.1
322	0.366
323	-0.69
324	-1.106
325	0.538
326	-2.407
327	2.243
328	-2.742
329	-1.563
330	-5.205
331	-1.691
332	0.001
333	3.397
334	0
335	0.569
336	0.799
337	0.773
338	-10.551
339	25.044
340	17.667
341	-12.23
342	-11.505
343	-13.126
344	-31.476
345	-14.148
346	8.486
347	14.294
348	32.611
349	0
350	0.001
351	-26.967
352	12.498
353	-208.061
354	-6.499
355	97.437
356	-3.795
357	12.892
358	56.417
359	-0.132
