Compound Id	D115
1	0.66919192
2	0.72148541
3	0.67948718
4	0.75983437
5	0.57375
6	0.73830594
7	0.81123596
8	0.82291262
9	0.65402299
10	0.76046176
11	0.6996337
12	0.72937063
13	0.63965015
14	0.67989418
15	0.65934959
16	0.62150538
17	0.62142422
18	0.59848485
19	0.61876833
20	0.69188337
21	0.62482468
22	0.64732431
23	0.63912631
24	0.64620187
25	0.71869328
26	0.75317604
27	0.73022312
28	0.68417553
29	0.67234043
30	0.70619006
31	0.63112745
32	0.63825758
33	0.72641509
34	0.72641509
35	0.6958042
36	0.65204678
37	0.68173516
38	0.68214286
39	0.6707483
40	0.68578431
41	0.68087432
42	0.66820988
43	0.6744186
44	0.59759358
45	0.67546584
46	0.64632768
47	0.70417854
48	0.73913043
49	0.65769231
50	0.70439024
51	0.6958042
52	0.65555556
53	0.78318136
54	0.64912281
55	0.83370288
56	0.73661149
57	0.72246914
58	0.7322298
59	0.82621502
60	0.74874582
61	0.72924649
62	0.74540134
63	0.86399217
64	0.77706294
65	0.73215244
66	0.74540275
67	0.6969697
68	0.70381232
69	0.85864267
70	0.75217122
71	0.757134
72	0.76377218
73	0.81096681
74	0.70897436
75	0.71474359
76	0.72937063
77	0.85438804
78	0.75794872
79	0.73320223
80	0.76101249
81	0.7756255
82	0.68940493
83	0.70445956
84	0.72115385
85	0.78225806
86	0.68972746
87	0.66269841
88	0.86292517
89	0.78014599
90	0.76145985
91	0.75757576
92	0.82655502
93	0.72866175
94	0.73130342
95	0.73755656
96	0.72685185
97	0.86000716
98	0.76861538
99	0.73162845
100	0.7612426
101	0.81884058
102	0.71911422
103	0.71266428
104	0.72610723
105	0.85486443
106	0.75927928
107	0.75848926
108	0.75507983
109	0.78363636
110	0.68330606
111	0.68657938
112	0.69615385
113	0.69067103
114	0.70735786
115	0.69076923
116	0.79245283
117	0.66925466
118	0.62315789
119	0.74201474
120	0.63122172
121	0.63305613
122	0.63313609
123	0.65576923
124	0.75227273
125	0.8493266
126	0.75018315
127	0.73111111
128	0.75018315
129	0.83171521
130	0.75431711
131	0.75156986
132	0.75186104
133	0.83788122
134	0.74298643
135	0.7438914
136	0.74976258
137	0.64273504
138	0.72663139
139	0.70833333
140	0.66271186
141	0.62283951
142	0.62184343
143	0.66085694
144	0.63787375
145	0.68141904
146	0.5788961
147	0.68333333
148	0.60215054
149	0.56985294
150	0.62660256
151	0.65007541
152	0.66328012
153	0.65769231
154	0.70414201
155	0.65584906
156	0.6232073
157	0.66
158	0.66913747
159	0.68707483
160	0.57659314
161	0.72040816
162	0.69871795
163	0.68619048
164	0.74074074
165	0.55129609
166	0.5810995
167	0.69444444
168	0.59652778
169	0.70177074
170	0.67687075
171	0.68887363
172	0.7045177
173	0.68409091
174	0.63428571
175	0.70948617
176	0.7794971
177	0.73017408
178	0.6969147
179	0.63975803
180	0.76305609
181	0.77272727
182	0.70348139
183	0.62419355
184	0.68803419
185	0.75810185
186	0.76521739
187	0.66962963
188	0.74509804
189	0.78181818
190	0.66666667
191	0.64455206
192	0.77978723
193	0.65237325
194	0.75543478
195	0.69310897
196	0.61728395
197	0.69439728
198	0.63925668
199	0.64467532
200	0.55965527
201	0.66988728
202	0.62807018
203	0.65104167
204	0.59064039
205	0.64903846
206	0.52941176
207	0.70381837
208	0.76518883
