Compound Id	D30
1	14
2	26
3	17
4	14
5	51
6	53
7	49
8	55
9	31
10	39
11	21
12	27
13	28
14	18
15	18
16	27
17	24
18	33
19	30
20	21
21	21
22	22
23	15
24	15
25	21
26	25
27	19
28	27
29	28
30	22
31	27
32	27
33	27
34	27
35	18
36	18
37	36
38	27
39	24
40	33
41	30
42	21
43	21
44	21
45	21
46	27
47	33
48	15
49	15
50	16
51	16
52	16
53	16
54	16
55	33
56	33
57	33
58	33
59	39
60	39
61	39
62	39
63	63
64	63
65	63
66	63
67	10
68	9
69	54
70	54
71	54
72	54
73	24
74	24
75	24
76	24
77	51
78	51
79	51
80	51
81	21
82	21
83	21
84	23
85	22
86	22
87	6
88	60
89	60
90	60
91	60
92	30
93	30
94	30
95	30
96	25
97	57
98	57
99	57
100	57
101	27
102	27
103	27
104	27
105	48
106	48
107	48
108	48
109	18
110	18
111	18
112	19
113	19
114	19
115	19
116	19
117	19
118	10
119	12
120	12
121	13
122	13
123	14
124	13
125	45
126	45
127	45
128	45
129	42
130	42
131	42
132	42
133	36
134	36
135	36
136	36
137	36
138	19
139	19
140	27
141	27
142	43
143	43
144	45
145	45
146	45
147	45
148	30
149	24
150	21
151	24
152	24
153	21
154	27
155	21
156	29
157	24
158	28
159	19
160	24
161	19
162	24
163	36
164	19
165	36
166	30
167	21
168	25
169	28
170	24
171	27
172	18
173	32
174	28
175	21
176	24
177	24
178	30
179	69
180	21
181	24
182	30
183	36
184	24
185	32
186	18
187	30
188	39
189	21
190	24
191	30
192	18
193	70
194	32
195	24
196	51
197	39
198	66
199	60
200	60
201	30
202	42
203	27
204	28
205	27
206	30
207	31
208	24
209	36
210	54
211	45
212	36
213	54
214	45
215	51
216	24
217	24
218	42
219	48
220	48
221	66
222	28
223	48
224	25
225	72
226	72
227	51
228	19
229	12
230	22
231	34
232	28
233	25
234	72
235	16
236	18
237	63
238	60
239	19
240	24
241	27
242	21
243	24
244	42
245	48
246	33
247	30
248	21
249	45
250	69
251	39
252	66
253	36
254	46
255	42
256	57
257	27
258	27
259	31
260	24
261	34
262	24
263	34
264	24
265	24
266	34
267	54
268	22
269	15
270	51
271	19
272	19
273	19
274	20
275	50
276	22
277	22
278	19
279	13
280	16
281	19
282	22
283	22
284	40
285	19
286	16
287	22
288	28
289	33
290	19
291	16
292	26
293	25
294	14
295	14
296	14
297	28
298	21
299	18
300	27
301	42
302	78
303	54
304	72
305	30
306	42
307	78
308	24
309	24
310	66
311	21
312	18
313	24
314	40
315	13
316	16
317	19
318	19
319	31
320	22
321	20
322	26
323	29
324	25
325	15
326	22
327	22
328	22
329	19
330	24
331	21
332	30
333	18
334	9
335	12
336	22
337	22
338	50
339	52
340	54
341	23
342	15
343	23
344	78
345	32
346	74
347	80
348	33
349	20
350	26
351	155
352	161
353	167
354	47
355	119
356	155
357	173
358	137
359	19
360	15
361	21
362	62
363	64
364	60
365	66
366	24
367	26
368	44
369	50
370	74
371	20
372	62
373	17
374	41
375	38
376	21
377	23
378	56
379	53
380	47
381	32
382	62
383	68
384	38
385	80
386	35
387	47
388	74
389	68
390	26
391	36
392	56
393	24
394	26
395	18
396	32
397	20
398	23
399	56
400	18
401	17
402	68
403	90
404	50
405	74
406	44
407	53
408	47
409	80
410	21
411	12
412	9
413	15
414	22
415	34
416	18
417	36
418	24
419	30
420	30
421	56
422	58
423	54
424	60
425	18
426	18
427	22
428	16
429	20
430	38
431	44
432	68
433	14
434	27
435	59
436	29
437	56
438	26
439	20
440	23
441	11
442	35
443	62
444	32
445	23
446	15
447	17
448	50
449	47
450	39
451	41
452	20
453	22
454	29
455	29
456	86
457	56
458	65
459	72
460	50
461	56
462	26
463	68
464	23
465	62
466	66
467	26
468	24
469	26
470	44
471	50
472	20
473	62
474	17
475	68
476	21
477	23
478	56
479	29
480	47
481	53
482	23
483	35
484	32
485	20
486	26
487	59
488	63
489	41
490	17
491	59
492	65
493	57
494	63
495	57
496	69
497	19
498	30
499	27
500	16
501	16
502	21
503	30
504	18
505	30
506	59
507	55
508	53
509	53
510	53
511	53
512	53
513	53
514	53
515	53
516	53
517	55
518	51
519	57
520	36
521	15
522	17
523	15
524	17
525	35
526	41
527	65
528	11
529	68
530	56
531	26
532	21
533	53
534	23
