Compound Id	D154
1	117.577512
2	242.431592
3	152.707013
4	118.174305
5	57.946948
6	58.24834
7	57.643866
8	58.507027
9	87.630353
10	51.302197
11	52.587951
12	51.008485
13	88.305641
14	51.178383
15	38.065536
16	36.994074
17	39.548532
18	39.733791
19	38.610254
20	50.452709
21	39.048208
22	69.258356
23	52.033863
24	44.04867
25	174.406914
26	84.450068
27	89.692167
28	37.291164
29	73.297499
30	68.059703
31	49.587859
32	51.355961
33	51.562573
34	51.562573
35	58.412246
36	44.143451
37	30.779597
38	33.048024
39	31.296971
40	32.036318
41	31.341366
42	58.507027
43	32.109746
44	57.77705
45	40.762547
46	35.212299
47	57.900864
48	57.86415
49	44.079393
50	93.275381
51	97.377657
52	101.632781
53	117.504084
54	88.583992
55	58.028056
56	44.100745
57	41.17577
58	37.222039
59	57.819756
60	45.039023
61	40.621682
62	37.096536
63	57.813764
64	41.855361
65	43.722547
66	39.0542
67	118.019768
68	58.840831
69	57.555077
70	44.573725
71	36.194972
72	43.332365
73	57.39286
74	43.185509
75	35.685279
76	43.633758
77	57.813764
78	43.222223
79	43.042956
80	36.623556
81	57.649858
82	42.71253
83	42.355685
84	153.75113
85	114.828426
86	89.699848
87	64.980191
88	57.607152
89	42.195156
90	37.864916
91	41.212484
92	57.946948
93	43.141115
94	35.640884
95	43.936839
96	46.531389
97	57.813764
98	41.685463
99	43.168459
100	37.561834
101	57.813764
102	44.699228
103	41.855361
104	38.965411
105	57.983662
106	42.71253
107	36.025074
108	41.042586
109	56.919881
110	43.589363
111	36.837849
112	97.731125
113	92.267053
114	102.682889
115	101.597756
116	116.314799
117	88.753889
118	61.204038
119	57.813764
120	51.303886
121	100.120751
122	105.08281
123	150.700652
124	116.654595
125	57.858159
126	43.311012
127	41.256879
128	39.224097
129	58.159551
130	44.357743
131	35.810782
132	41.766572
133	57.77705
134	43.48091
135	36.194972
136	44.062342
137	0
138	0
139	0
140	0
141	0
142	0
143	0
144	0
145	0
146	0
147	0
148	0
149	0
150	0
151	0
152	0
153	0
154	0
155	0
156	0
157	0
158	0
159	0
160	0
161	0
162	0
163	0
164	0
165	0
166	0
167	0
168	0
169	0
170	0
171	0
172	0
173	0
174	0
175	0
176	0
177	0
178	0
179	0
180	0
181	0
182	0
183	0
184	0
185	0
186	0
187	0
188	0
189	0
190	0
191	0
192	0
193	0
194	0
195	0
196	0
197	0
198	0
199	0
200	0
201	0
202	0
203	0
204	0
205	0
206	0
207	0
208	0
209	0
210	0
211	0
212	0
213	0
214	0
215	0
216	0
217	0
218	0
219	0
220	0
221	0
222	0
223	0
224	0
225	0
226	0
227	0
228	0
229	0
230	0
231	0
232	0
233	0
234	0
235	0
236	0
237	0
238	0
239	0
240	0
241	0
242	0
243	0
244	0
245	0
246	0
247	0
248	0
249	0
250	0
251	0
252	0
253	0
254	0
255	0
256	0
257	0
258	0
259	0
260	0
261	0
262	0
263	0
264	0
265	0
266	0
267	0
268	0
269	0
270	0
271	50.224744
272	52.506843
273	56.31971
274	111.859056
275	87.810354
276	40.828294
277	42.044923
278	41.687152
279	75.990207
280	44.198904
281	57.769369
282	48.255097
283	42.645094
284	8.674154
285	55.176509
286	56.62448
287	57.346776
288	56.535691
289	111.534621
290	54.356054
291	55.722916
292	99.24991
293	55.427515
294	102.742645
295	111.748914
296	111.150431
297	42.954479
298	45.117478
299	76.456441
300	44.910343
301	69.870028
302	70.22049
303	71.533478
304	66.148936
305	66.682878
306	65.478826
307	66.148936
308	97.695034
309	76.703727
310	61.430927
311	45.311694
312	49.811832
313	45.767512
314	39.426406
315	55.213223
316	57.09577
317	45.011679
318	35.509389
319	41.706816
320	44.093065
321	49.909679
322	101.943543
323	34.082771
324	52.28487
325	76.06085
326	46.197585
327	51.045199
328	51.215097
329	52.153375
330	45.413472
331	68.765573
332	80.989573
333	63.815376
334	94.252041
335	80.077936
336	44.697539
337	50.232425
338	102.862689
339	104.057151
340	104.291107
341	36.780154
342	50.151557
343	42.573204
344	37.106961
345	47.876044
346	36.947136
347	46.539401
348	40.804398
349	65.636469
350	38.209235
351	99.854454
352	103.793417
353	106.898866
354	101.03843
355	102.188014
356	95.997193
357	100.793325
358	97.282946
359	41.158438
360	56.961601
361	87.153161
362	42.841964
363	42.090151
364	42.117385
365	40.188755
366	40.086977
367	42.090151
368	40.936988
369	41.392807
370	41.821391
371	54.230269
372	41.392807
373	76.456441
374	44.933998
375	43.161613
376	47.774266
377	43.403139
378	40.964222
379	45.121057
380	44.692472
381	103.702698
382	41.579865
383	42.27721
384	54.015977
385	41.875859
386	76.483675
387	42.760262
388	41.01869
389	87.238442
390	81.436053
391	75.139874
392	86.112513
393	77.282797
394	90.34747
395	64.006013
396	93.160504
397	101.899178
398	89.962616
399	93.214972
400	93.677948
401	101.588869
402	93.429264
403	42.491502
404	40.804398
405	41.579865
406	54.015977
407	42.518736
408	42.573204
409	42.573204
410	35.252874
411	60.039816
412	88.395184
413	51.44089
414	51.339112
415	50.481943
416	47.478272
417	50.240417
418	46.722881
419	51.339112
420	42.974555
421	42.117385
422	42.974555
423	41.875859
424	42.304444
425	88.615066
426	41.828549
427	80.717234
428	48.362675
429	42.518736
430	43.029022
431	42.386146
432	42.144619
433	54.686088
434	46.192518
435	45.335349
436	45.121057
437	41.930327
438	42.573204
439	31.800542
440	36.409616
441	75.408634
442	45.549641
443	41.930327
444	42.573204
445	45.576875
446	51.366346
447	43.886192
448	42.171853
449	45.978226
450	45.253647
451	45.763934
452	106.875211
453	100.936652
454	140.985659
455	54.471795
456	42.787496
457	54.230269
458	43.726367
459	43.644665
460	41.848625
461	42.331678
462	54.015977
463	40.964222
464	77.099318
465	42.331678
466	40.188755
467	36.327914
468	38.746755
469	36.355148
470	36.16809
471	35.685037
472	50.801592
473	41.392807
474	71.74201
475	41.821391
476	48.498845
477	42.335257
478	36.355148
479	41.661567
480	41.314684
481	41.420041
482	52.730223
483	40.590105
484	33.810874
485	78.279715
486	43.593777
487	40.562871
488	36.573019
489	35.634148
490	45.682232
491	34.804213
492	41.55621
493	50.985072
494	52.96817
495	51.495358
496	52.111001
497	57.580823
498	56.267835
499	56.186134
500	56.42766
501	49.624774
502	52.134656
503	53.903462
504	51.063194
505	42.27721
506	32.069302
507	47.984979
508	46.270641
509	52.165469
510	53.022638
511	52.566819
512	27.970514
513	51.736884
514	44.311197
515	52.270825
516	51.70965
517	52.539586
518	50.423896
519	52.138235
520	52.648521
521	46.971565
522	42.464268
523	52.563241
524	52.192703
525	50.825247
526	51.039539
527	51.039539
528	62.856429
529	51.468124
530	51.468124
531	50.825247
532	52.406995
533	50.825247
534	51.468124
535	83.902204
536	51.468124
537	51.039539
538	51.039539
539	51.039539
540	53.049872
541	50.610955
542	57.312063
543	51.70965
544	51.039539
545	51.682416
546	51.468124
547	41.821391
548	53.587392
549	78.439539
550	47.906857
551	48.631435
552	54.658854
553	76.538142
554	100.736595
555	54.658854
556	43.831724
557	41.447275
558	42.331678
559	51.117662
560	41.661567
561	76.725201
562	43.029022
563	42.090151
564	43.297783
565	42.090151
566	42.358912
567	43.188847
568	44.665238
569	42.117385
570	43.188847
571	43.216081
572	54.230269
573	42.760262
574	76.269382
575	45.362583
576	43.188847
577	48.066681
578	42.573204
579	44.692472
580	44.906764
581	44.20942
582	42.54597
583	42.090151
584	42.249976
585	40.274035
586	42.760262
587	41.420041
588	41.903093
589	41.903093
590	44.692472
591	41.903093
592	50.267651
593	41.634333
594	44.906764
595	44.906764
596	38.794065
597	43.321438
598	36.117201
599	68.632982
600	39.035591
601	23.446721
602	26.069117
603	37.617247
604	58.288905
605	54.015977
606	76.296616
607	42.600438
608	44.450946
609	54.015977
610	76.752435
611	47.66533
612	0
613	0
614	0
615	0
616	0
617	0
618	0
619	0
620	0
621	0
622	0
623	0
624	0
625	0
626	0
627	0
628	0
629	0
630	0
631	0
632	0
633	0
634	0
635	0
636	0
637	0
638	0
639	0
640	0
641	0
642	0
643	0
644	0
645	0
646	0
647	0
648	0
