Compound Id	D32
1	-305.186081
2	-683.223232
3	-381.122909
4	-305.182922
5	-773.349593
6	-774.552519
7	-697.859355
8	-775.757609
9	-501.150407
10	-543.267833
11	-309.571447
12	-387.471156
13	-462.201516
14	-270.623425
15	-270.634163
16	-387.482213
17	-348.532047
18	-465.380191
19	-426.430759
20	-309.572814
21	-309.583486
22	-384.319358
23	-231.674375
24	-231.684404
25	-494.803917
26	-423.25347
27	-345.354074
28	-387.476621
29	-462.20279
30	-384.317644
31	-387.473997
32	-387.4738
33	-387.471277
34	-387.471277
35	-270.623315
36	-270.629324
37	-504.329648
38	-387.481543
39	-348.532214
40	-465.380481
41	-426.430981
42	-309.571471
43	-309.582852
44	-309.575654
45	-309.580276
46	-387.478786
47	-465.369747
48	-231.671382
49	-231.67922
50	-306.408627
51	-306.400338
52	-306.400595
53	-306.395632
54	-306.407636
55	-465.368047
56	-465.374701
57	-465.374727
58	-465.375392
59	-543.266032
60	-543.273474
61	-543.273347
62	-543.274023
63	-854.86133
64	-854.86897
65	-854.867614
66	-854.868456
67	-228.495038
68	-153.773739
69	-738.013337
70	-738.020282
71	-738.020825
72	-738.019794
73	-348.520071
74	-348.527235
75	-348.527415
76	-348.526044
77	-699.064025
78	-699.071481
79	-699.070029
80	-699.071648
81	-309.570073
82	-309.577945
83	-309.576703
84	-459.024267
85	-384.293811
86	-384.308274
87	-114.819567
88	-815.9119922
89	-815.919627
90	-815.919635
91	-815.918774
92	-426.418726
93	-426.425896
94	-426.426039
95	-426.424745
96	-386.263901
97	-776.962673
98	-776.970294
99	-776.96884
100	-776.970239
101	-387.469393
102	-387.47598
103	-387.476097
104	-387.476078
105	-660.114719
106	-660.122277
107	-660.122348
108	-660.121422
109	-270.621414
110	-270.627648
111	-270.628759
112	-345.365982
113	-345.351871
114	-345.351095
115	-345.352157
116	-345.34491
117	-345.358692
118	-191.510127
119	-192.72292
120	-192.728812
121	-267.45417
122	-267.449161
123	-342.179601
124	-267.445101
125	-621.165327
126	-621.172878
127	-621.172015
128	-621.172185
129	-582.215311
130	-582.222438
131	-582.223606
132	-582.222721
133	-504.317379
134	-504.324686
135	-504.324684
136	-504.323295
137	-541.746261
138	-345.798029
139	-345.795657
140	-424.899255
141	-424.90375
142	-657.39605
143	-657.395629
144	-732.989327
145	-732.990238
146	-732.988169
147	-732.990074
148	-538.23905
149	-385.952874
150	-347.003211
151	-385.957538
152	-385.957956
153	-347.002721
154	-499.2955634
155	-347.002609
156	-574.8547473
157	-460.3399943
158	-462.69229
159	-345.796731
160	-385.953572
161	-345.797487
162	-385.952362
163	-541.7529942
164	-345.797619
165	-541.7496951
166	-463.8508622
167	-421.391721
168	-423.7439068
169	-537.045873
170	-385.951876
171	-424.907165
172	-308.054913
173	-688.147582
174	-537.046005
175	-347.008945
176	-385.963145
177	-385.963616
178	-463.855874
179	-970.205244
180	-347.00975
181	-385.965643
182	-463.853723
183	-541.7549141
184	-385.95175
185	-688.155037
186	-308.05362
187	-463.855658
188	-580.708675
189	-347.00852
190	-385.95152
191	-463.853476
192	-308.053511
193	-1007.986
194	-688.155074
195	-385.958087
196	-810.88869
197	-655.091366
198	-931.241692
199	-853.343018
200	-853.338997
201	-538.2455598
202	-694.036551
203	-424.900112
204	-462.685229
205	-499.2900313
206	-538.242496
207	-575.998355
208	-460.347082
209	-541.746261
210	-775.442409
211	-658.594465
212	-541.746261
213	-775.442409
214	-658.594465
215	-810.888606
216	-385.958746
217	-385.953493
218	-694.039845
219	-697.544792
220	-697.544792
221	-931.241958
222	-462.6967739
223	-771.939945
224	-423.7483841
225	-1009.138
226	-1009.138
227	-736.494073
228	-345.797759
229	-230.143181
230	-459.148691
231	-540.590619
232	-462.689844
233	-498.095435
234	-1009.136
235	-306.842123
236	-308.047521
237	-892.287909
238	-853.338605
239	-345.834767
240	-385.950094
241	-424.89829
242	-346.998464
243	-385.946533
244	-619.642826
245	-697.541412
246	-502.794719
247	-463.84538
248	-346.997194
249	-658.592087
250	-970.186558
251	-580.693469
252	-931.237251
253	-541.744162
254	-696.387714
255	-619.65389
256	-814.389286
257	-424.916849
258	-424.895898
259	-501.641782
260	-385.948851
261	-540.593773
262	-385.948851
263	-540.593125
264	-385.948851
265	-385.950279
266	-540.591843
267	-775.439982
268	-384.792575
269	-269.098499
270	-736.490661
271	-382.773458
272	-382.773973
273	-382.77305
274	-457.495502
275	-1144.116
276	-421.724424
277	-421.726754
278	-382.788458
279	-341.808492
280	-343.840112
281	-382.771884
282	-421.725911
283	-421.731855
284	-655.446489
285	-382.787905
286	-343.838803
287	-421.719958
288	-499.640136
289	-725.478341
290	-382.787207
291	-343.838101
292	-535.42012
293	-460.690252
294	-379.623003
295	-379.62399
296	-379.620973
297	-685.357054
298	-495.306699
299	-456.344991
300	-573.208839
301	-916.262752
302	-1383.671
303	-1072.06
304	-1305.754
305	-760.464479
306	-916.267349
307	-1383.657
308	-682.571371
309	-682.558656
310	-1227.872
311	-495.310711
312	-456.358058
313	-534.259692
314	-655.434505
315	-304.883585
316	-343.81783
317	-382.794392
318	-382.7958
319	-464.224394
320	-347.374883
321	-346.161992
322	-461.042172
323	-463.028476
324	-386.317337
325	-343.045021
326	-347.369333
327	-347.371628
328	-347.369771
329	-308.419136
330	-459.905002
331	-420.944457
332	-686.105236
333	-381.975035
334	-265.112862
335	-304.089048
336	-347.371584
337	-347.369285
338	-846.945275
339	-848.140961
340	-849.353881
341	-422.113923
342	-343.005114
343	-422.115298
344	-1160.943
345	-538.957034
346	-1084.248
347	-1162.144
348	-576.69286
349	-383.153531
350	-461.063209
351	-2655.365
352	-2658.978
353	-2662.576
354	-1030.314
355	-1965.121
356	-2432.517
357	-2666.217
358	-2198.819
359	-419.692553
360	-342.997562
361	-569.205657
362	-1002.734
363	-1003.938
364	-927.244558
365	-1005.143
366	-459.851366
367	-461.057109
368	-694.753179
369	-772.651775
370	-1084.246
371	-383.157642
372	-928.449167
373	-344.197304
374	-655.80292
375	-616.854501
376	-420.894524
377	-422.10773
378	-850.550422
379	-811.600267
380	-733.701591
381	-538.963863
382	-928.449363
383	-1006.348
384	-616.853651
385	-1162.145
386	-577.89329
387	-733.702613
388	-1084.246
389	-1154.66
390	-683.616311
391	-763.936867
392	-998.861218
393	-608.140706
394	-609.368342
395	-418.946698
396	-687.264659
397	-531.416843
398	-570.413935
399	-998.858088
400	-530.235061
401	-492.508036
402	-1154.656
403	-1316.738
404	-772.651731
405	-1084.247
406	-694.752382
407	-811.601194
408	-733.702327
409	-1162.145
410	-420.897202
411	-304.044777
412	-265.080495
413	-342.994209
414	-458.654735
415	-614.450496
416	-381.954182
417	-615.648957
418	-459.852753
419	-537.750192
420	-537.752586
421	-924.836054
422	-926.039849
423	-849.346061
424	-927.244387
425	-418.92913
426	-381.953156
427	-495.667908
428	-380.637076
429	-383.158665
430	-616.854751
431	-694.753404
432	-1006.348
433	-305.259594
434	-498.797306
435	-889.499459
436	-500.006181
437	-850.550736
438	-461.057434
439	-383.159278
440	-422.110675
441	-266.299552
442	-577.904834
443	-928.449378
444	-538.956105
445	-422.107538
446	-342.995614
447	-344.209322
448	-772.652062
449	-733.702181
450	-654.594688
451	-655.803483
452	-531.464758
453	-606.935706
454	-796.627858
455	-500.005677
456	-1240.044
457	-850.549605
458	-967.398359
459	-1083.042
460	-772.651764
461	-850.55043
462	-461.056343
463	-1006.348
464	-422.095973
465	-928.449187
466	-1005.143
467	-461.060697
468	-459.855844
469	-461.059765
470	-694.7557991
471	-772.6544998
472	-383.160865
473	-928.449167
474	-344.200399
475	-1006.348
476	-420.896915
477	-422.110167
478	-850.5532666
479	-500.008334
480	-733.7043954
481	-811.6029
482	-422.10901
483	-577.907132
484	-538.96043
485	-383.148619
486	-461.058287
487	-889.5015606
488	-966.198977
489	-655.809297
490	-344.214482
491	-889.505361
492	-967.401812
493	-888.29286
494	-966.18993
495	-888.291262
496	-1044.089
497	-419.702238
498	-537.746899
499	-498.797575
500	-380.74448
501	-380.746993
502	-420.89856
503	-537.74764
504	-381.95013
505	-537.746604
506	-1038.081
507	-961.36932
508	-885.89086
509	-885.885012
510	-885.884119
511	-885.88273
512	-885.891788
513	-885.882533
514	-885.886064
515	-885.881766
516	-885.882889
517	-887.086577
518	-810.39297
519	-888.291449
520	-615.641969
521	-343.001742
522	-344.206168
523	-342.994896
524	-344.205445
525	-577.901419
526	-655.80006
527	-967.394698
528	-266.30689
529	-1006.344
530	-850.546717
531	-461.053455
532	-420.894952
533	-811.597412
534	-422.104112
535	-227.346374
536	-928.445368
537	-538.952107
538	-889.496044
539	-500.002757
540	-381.945759
541	-772.648038
542	-304.042912
543	-305.25614
544	-733.698735
545	-694.749445
546	-616.850758
547	-1006.348
548	-344.208526
549	-305.248124
550	-383.15594
551	-422.113877
552	-577.904326
553	-538.94397
554	-850.548681
555	-928.448255
556	-1160.941
557	-616.854602
558	-928.44909
559	-538.955912
560	-1084.246
561	-499.994634
562	-655.803834
563	-1006.348
564	-1041.682
565	-1042.888
566	-966.193896
567	-1044.093
568	-500.005717
569	-733.702536
570	-811.60124
571	-1123.196
572	-422.10704
573	-967.398656
574	-383.146672
575	-694.752328
576	-1045.297
577	-461.054535
578	-889.499928
579	-850.549669
580	-772.650992
581	-963.783421
582	-964.989038
583	-888.295303
584	-966.193791
585	-420.903402
586	-655.803929
587	-733.702639
588	-1045.298
589	-889.500128
590	-616.853731
591	-967.398825
592	-381.944539
593	-811.60139
594	-772.651085
595	-694.752402
596	-1005.146
597	-383.164406
598	-928.454622
599	-344.203358
600	-1006.351
601	-459.859972
602	-461.064207
603	-383.165589
604	-344.205377
605	-772.650859
606	-733.690501
607	-889.499621
608	-733.701571
609	-655.802973
610	-616.842622
611	-694.750447
612	-740.036384
613	-545.289814
614	-623.1883954
615	-467.3910789
616	-389.4923503
617	-701.0870484
618	-387.09124
619	-387.09146
620	-387.095545
621	-350.544406
622	-389.489453
623	-311.593617
624	-272.631953
625	-973.737028
626	-545.2934819
627	-623.192331
628	-465.084304
629	-350.546499
630	-619.6793624
631	-542.9818416
632	-777.8317601
633	-622.0371577
634	-622.0343392
635	-856.884831
636	-816.775657
637	-623.185575
638	-623.183288
639	-387.081317
640	-427.2879094
641	-270.244024
642	-466.2395435
643	-778.982574
644	-778.982574
645	-387.086384
646	-387.107773
647	-467.385385
648	-777.825769
649	-467.385784
650	-777.825349
651	-699.92352
652	-387.088659
653	-346.945491
654	-1012.677
655	-1012.679
656	-387.083045
657	-466.23128
658	-389.489213
659	-350.526884
660	-544.134177
661	-311.591305
662	-272.629874
663	-311.594037
664	-311.591987
665	-388.335413
666	-389.468485
667	-463.773978
668	-272.628842
669	-231.274887
670	-231.280638
671	-233.688999
672	-350.518159
673	-306.750009
674	-309.164526
675	-311.571079
676	-192.321941
677	-194.726767
678	-623.185139
679	-384.727865
680	-701.083808
681	-1012.679
682	-346.936469
683	-311.590473
684	-272.628135
685	-895.830617
686	-506.337212
687	-856.881285
688	-467.38786
689	-350.540971
690	-311.580049
691	-272.6414
692	-231.277672
693	-233.678747
694	-232.475882
695	-973.729397
696	-584.235838
697	-934.780057
698	-545.286498
699	-699.93145
700	-817.931858
701	-428.438567
702	-349.331151
703	-310.368681
704	-350.539799
705	-311.577557
706	-505.184762
707	-544.136265
708	-544.13561
709	-387.095292
710	-389.492854
711	-544.131505
712	-778.982526
713	-311.593271
714	-311.591904
715	-311.593825
716	-388.335413
717	-740.033135
718	-662.13447
