ID,InchiCode
1,"InChI=1S/CH4O/c1-2/h2H,1H3"
2,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3"
4,"InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3"
5,"InChI=1S/C6H10O3/c1-5(2)6(8)9-4-3-7/h7H,1,3-4H2,2H3"
6,"InChI=1S/C5H8O3/c1-2-5(7)8-4-3-6/h2,6H,1,3-4H2"
7,"InChI=1S/C4H6O2/c1-3-4(5)6-2/h3H,1H2,2H3"
9,"InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3"
10,"InChI=1S/C5H8O2/c1-4(2)5(6)7-3/h1H2,2-3H3"
11,"InChI=1S/C5H10O/c1-3-5(6)4-2/h3-4H2,1-2H3"
12,"InChI=1S/C4H6O/c1-2-3-4-5/h2-4H,1H3/b3-2-"
14,"InChI=1S/C5H8O/c1-2-3-4-5-6/h3-5H,2H2,1H3/b4-3+"
15,"InChI=1S/C6H6O/c7-6-4-2-1-3-5-6/h1-5,7H"
16,"InChI=1S/C7H10O2/c1-4-5-9-7(8)6(2)3/h4H,1-2,5H2,3H3"
17,"InChI=1S/C6H7N/c7-6-4-2-1-3-5-6/h1-5H,7H2"
19,"InChI=1S/C7H8O/c1-8-7-5-3-2-4-6-7/h2-6H,1H3"
20,"InChI=1S/C6H5FO/c7-5-3-1-2-4-6(5)8/h1-4,8H"
21,"InChI=1S/C6H6FN/c7-5-3-1-2-4-6(5)8/h1-4H,8H2"
22,"InChI=1S/C7H8O/c1-6-3-2-4-7(8)5-6/h2-5,8H,1H3"
24,"InChI=1S/C6H7NO/c7-5-3-1-2-4-6(5)8/h1-4,8H,7H2"
25,"InChI=1S/C7H8O2/c1-9-7-5-3-2-4-6(7)8/h2-5,8H,1H3"
26,"InChI=1S/C8H11N/c1-6-4-3-5-7(2)8(6)9/h3-5H,9H2,1-2H3"
27,InChI=1S/C7H6O/c8-6-7-4-2-1-3-5-7/h1-6H
29,"InChI=1S/C7H6O2/c8-5-6-3-1-2-4-7(6)9/h1-5,9H"
30,InChI=1S/C6H5NO2/c8-7(9)6-4-2-1-3-5-6/h1-5H
31,"InChI=1S/C6H11N2O4PS3/c1-10-5-7-8(6(9)16-5)4-15-13(14,11-2)12-3/h4H2,1-3H3"
32,"InChI=1S/C7H8O/c1-6-2-4-7(8)5-3-6/h2-5,8H,1H3"
34,"InChI=1S/C8H8O/c1-7-2-4-8(6-9)5-3-7/h2-6H,1H3"
35,"InChI=1S/C8H10O2/c1-2-10-8-6-4-3-5-7(8)9/h3-6,9H,2H2,1H3"
36,"InChI=1S/C8H5NO/c9-5-7-2-1-3-8(4-7)6-10/h1-4,6H"
37,"InChI=1S/C7H7NO2/c1-6-3-2-4-7(5-6)8(9)10/h2-5H,1H3"
39,"InChI=1S/C6H5N3O4/c7-5-2-1-4(8(10)11)3-6(5)9(12)13/h1-3H,7H2"
40,"InChI=1S/C6H5BrO/c7-5-1-3-6(8)4-2-5/h1-4,8H"
41,"InChI=1S/C6H6BrN/c7-5-1-3-6(8)4-2-5/h1-4H,8H2"
42,"InChI=1S/C6H6ClN/c7-5-2-1-3-6(8)4-5/h1-4H,8H2"
44,"InChI=1S/C6H5N3O4/c7-4-1-5(8(10)11)3-6(2-4)9(12)13/h1-3H,7H2"
45,InChI=1S/C7H5ClO/c8-7-4-2-1-3-6(7)5-9/h1-5H
46,"InChI=1S/C6H5IO/c7-5-1-3-6(8)4-2-5/h1-4,8H"
47,"InChI=1S/C9H10O/c1-2-8-3-5-9(7-10)6-4-8/h3-7H,2H2,1H3"
49,"InChI=1S/C9H12O/c1-7(2)8-5-3-4-6-9(8)10/h3-7,10H,1-2H3"
50,"InChI=1S/C6H5Cl2N/c7-4-1-5(8)3-6(9)2-4/h1-3H,9H2"
51,"InChI=1S/C9H11NO2/c1-6-4-7(2)9(10(11)12)8(3)5-6/h4-5H,1-3H3"
52,"InChI=1S/C6H5Cl2N/c7-4-2-1-3-5(8)6(4)9/h1-3H,9H2"
54,InChI=1S/C6H4Cl2/c7-5-3-1-2-4-6(5)8/h1-4H
55,InChI=1S/C6H4N2O4/c9-7(10)5-2-1-3-6(4-5)8(11)12/h1-4H
56,"InChI=1S/C6H4N2O5/c9-6-2-1-4(7(10)11)3-5(6)8(12)13/h1-3,9H"
57,InChI=1S/C6H4N2O4/c9-7(10)5-1-2-6(4-3-5)8(11)12/h1-4H
59,"InChI=1S/C11H12NO4PS2/c1-15-17(18,16-2)19-7-12-10(13)8-5-3-4-6-9(8)11(12)14/h3-6H,7H2,1-2H3"
60,"InChI=1S/C8H10NO5PS/c1-12-15(16,13-2)14-8-5-3-7(4-6-8)9(10)11/h3-6H,1-2H3"
61,"InChI=1S/C10H19O6PS2/c1-5-15-9(11)7-8(10(12)16-6-2)19-17(18,13-3)14-4/h8H,5-7H2,1-4H3"
62,"InChI=1S/C6H4Cl2N2O2/c7-4-1-3(10(11)12)2-5(8)6(4)9/h1-2H,9H2"
64,"InChI=1S/C7H6N2O4/c1-5-2-3-6(8(10)11)4-7(5)9(12)13/h2-4H,1H3"
65,"InChI=1S/C9H10NO3PS/c1-11-14(15,12-2)13-9-5-3-8(7-10)4-6-9/h3-6H,1-2H3"
66,"InChI=1S/C6H4ClN3O4/c7-4-1-3(9(11)12)2-5(6(4)8)10(13)14/h1-2H,8H2"
67,"InChI=1S/C6H3Br2NO3/c7-4-1-3(9(11)12)2-5(8)6(4)10/h1-2,10H"
69,InChI=1S/C6H3Cl2NO2/c7-4-1-2-5(8)6(3-4)9(10)11/h1-3H
70,"InChI=1S/C17H19NO3/c19-17(18-10-4-1-5-11-18)7-3-2-6-14-8-9-15-16(12-14)21-13-20-15/h2-3,6-9,12H,1,4-5,10-11,13H2/b6-2+,7-3+"
71,"InChI=1S/C11H14O/c1-11(2,3)10-6-4-9(8-12)5-7-10/h4-8H,1-3H3"
72,"InChI=1S/C6H4Cl3N/c7-3-1-4(8)6(10)5(9)2-3/h1-2H,10H2"
74,"InChI=1S/C6H4ClN3O4/c7-3-1-4(9(11)12)6(8)5(2-3)10(13)14/h1-2H,8H2"
75,InChI=1S/C6H4N2O4/c9-7(10)5-3-1-2-4-6(5)8(11)12/h1-4H
76,InChI=1S/C6H4ClNO2/c7-5-1-3-6(4-2-5)8(9)10/h1-4H
77,"InChI=1S/C8H9ClNO5PS/c1-13-16(17,14-2)15-8-4-3-6(10(11)12)5-7(8)9/h3-5H,1-2H3"
79,"InChI=1S/C6H3Cl4N/c7-2-1-3(8)5(10)6(11)4(2)9/h1H,11H2"
