Compound Id	AutocorrelationMass [ATSm5]
13837650	0.0
29015	0.0
258	1.332
7714	2.952
7882	7.332
7837	4.332
7812	3.332
932	5.332
6040	2.332
1004	0.0
10445	6.0
6320	0.0
6312	0.0
6146	0.0
21011	2.332
3644	0.0
29000	2.664
175	0.0
6102	0.0
236	0.0
7224	3.332
7673	6.653
6321	0.0
29012	4.664
5730	0.0
7676	2.952
5977	0.0
7787	0.0
7679	1.332
14840	6.0
8569	5.664
121365	8.997
6104	0.0
3168	1.0
12181	5.664
7890	8.0
682	0.0
8525	2.332
7219	3.0
9614	1.582
8560	3.0
7767	2.0
864	0.0
6335	0.0
14672	0.0
7674	1.0
7641	3.0
11752	2.332
11815	1.332
13014	2.332
6334	0.0
28994	0.0
12814	0.0
7849	5.0
349	4.0
6967	2.0
7712	1.0
7636	1.332
7521	2.0
29080	0.0
7737	0.0
1108	1.0
13619	7.0
