Compound Id	WeightedPath [WTPT-1]
13837650	6.871
29015	11.813
258	8.850
7714	8.850
7882	20.829
7837	14.831
7812	12.834
932	16.830
6040	10.839
1004	6.871
10445	14.279
6320	8.697
6312	8.697
6146	8.5
21011	10.679
3644	6.732
29000	10.679
175	6.732
6102	4.914
236	11.813
7224	15.693
7673	13.677
6321	8.697
29012	14.666
5730	8.5
7676	13.677
5977	6.732
7787	11.813
7679	13.677
14840	18.829
8569	16.830
121365	20.651
6104	4.914
3168	8.850
12181	14.501
7890	22.829
682	4.914
8525	10.679
7219	15.693
9614	13.677
8560	12.834
7767	10.839
864	3.0
6335	8.697
14672	10.466
7674	13.677
7641	15.533
11752	10.679
11815	8.850
13014	15.533
6334	8.697
28994	6.871
12814	13.454
7849	16.830
349	14.831
6967	15.533
7712	8.850
7636	13.454
7521	15.533
29080	13.370
7737	9.688
1108	13.677
13619	20.829
