ID,InchiCode
1,"InChI=1S/C5H11Br/c1-2-3-4-5-6/h2-5H2,1H3"
2,"InChI=1S/C5H9Br/c1-2-3-4-5-6/h2H,1,3-5H2"
3,"InChI=1S/C8H9Br/c9-7-6-8-4-2-1-3-5-8/h1-5H,6-7H2"
4,"InChI=1S/C6H11BrO2/c1-9-6(8)4-2-3-5-7/h2-5H2,1H3"
5,"InChI=1S/C5H9BrO2/c6-4-2-1-3-5(7)8/h1-4H2,(H,7,8)"
6,"InChI=1S/C3H6ClNO/c4-2-1-3(5)6/h1-2H2,(H2,5,6)"
7,InChI=1S/C3H4ClN/c4-2-1-3-5/h1-2H2
8,InChI=1S/C5H8BrN/c6-4-2-1-3-5-7/h1-4H2
9,"InChI=1S/C8H9Br/c1-7(9)8-5-3-2-4-6-8/h2-7H,1H3"
10,"InChI=1S/C7H7Br/c8-6-7-4-2-1-3-5-7/h1-5H,6H2"
11,"InChI=1S/C4H5Br/c1-2-3-4-5/h4H2,1H3"
12,"InChI=1S/C3H5I/c1-2-3-4/h2H,1,3H2"
13,"InChI=1S/C3H5Br/c1-2-3-4/h2H,1,3H2"
14,"InChI=1S/C3H5Cl/c1-2-3-4/h2H,1,3H2"
15,"InChI=1S/C4H6Cl2/c5-3-1-2-4-6/h1-2H,3-4H2/b2-1-"
16,"InChI=1S/C4H6Cl2/c5-3-1-2-4-6/h1-2H,3-4H2/b2-1+"
18,"InChI=1S/C7H6BrNO2/c8-5-6-1-3-7(4-2-6)9(10)11/h1-4H,5H2"
20,"InChI=1S/C4H7BrO/c1-2-4(6)3-5/h2-3H2,1H3"
21,"InChI=1S/C6H11BrO/c1-6(2,3)5(8)4-7/h4H2,1-3H3"
22,"InChI=1S/C6H11ClO/c1-6(2,3)5(8)4-7/h4H2,1-3H3"
23,"InChI=1S/C8H7BrO/c9-6-8(10)7-4-2-1-3-5-7/h1-5H,6H2"
24,"InChI=1S/C12H9BrO/c13-8-12(14)11-6-5-9-3-1-2-4-10(9)7-11/h1-7H,8H2"
25,"InChI=1S/C18H11BrO/c19-10-16(20)14-8-6-13-5-4-11-2-1-3-12-7-9-15(14)18(13)17(11)12/h1-9H,10H2"
26,"InChI=1S/C4H7IO2/c1-2-7-4(6)3-5/h2-3H2,1H3"
27,"InChI=1S/C4H7BrO2/c1-2-7-4(6)3-5/h2-3H2,1H3"
28,"InChI=1S/C4H7ClO2/c1-2-7-4(6)3-5/h2-3H2,1H3"
29,"InChI=1S/C3H5BrO2/c1-6-3(5)2-4/h2H2,1H3"
30,"InChI=1S/C3H5ClO2/c1-6-3(5)2-4/h2H2,1H3"
31,"InChI=1S/C5H9BrO2/c1-2-3-8-5(7)4-6/h2-4H2,1H3"
32,"InChI=1S/C5H9ClO2/c1-2-3-8-5(7)4-6/h2-4H2,1H3"
33,"InChI=1S/C6H11BrO2/c1-6(2,3)9-5(8)4-7/h4H2,1-3H3"
34,"InChI=1S/C6H11ClO2/c1-6(2,3)9-5(8)4-7/h4H2,1-3H3"
36,"InChI=1S/C11H7BrO3/c12-6-9(13)8-5-7-3-1-2-4-10(7)15-11(8)14/h1-5H,6H2"
37,"InChI=1S/C2H4INO/c3-1-2(4)5/h1H2,(H2,4,5)"
38,"InChI=1S/C2H4BrNO/c3-1-2(4)5/h1H2,(H2,4,5)"
39,"InChI=1S/C2H4ClNO/c3-1-2(4)5/h1H2,(H2,4,5)"
40,"InChI=1S/C3H6BrNO2/c1-3(2,4)5(6)7/h1-2H3"
41,InChI=1S/CH2BrNO2/c2-1-3(4)5/h1H2
42,"InChI=1S/C4H7BrO/c1-3(5)4(2)6/h3H,1-2H3"
43,"InChI=1S/C4H7ClO/c1-3(5)4(2)6/h3H,1-2H3"
44,"InChI=1S/C4H7BrO2/c1-3(5)4(6)7-2/h3H,1-2H3"
45,"InChI=1S/C5H9BrO2/c1-3-4(6)5(7)8-2/h4H,3H2,1-2H3"
46,"InChI=1S/C5H9BrO2/c1-3-8-5(7)4(2)6/h4H,3H2,1-2H3"
47,"InChI=1S/C7H13BrO2/c1-3-5-6(8)7(9)10-4-2/h6H,3-5H2,1-2H3"
48,"InChI=1S/C6H11BrO2/c1-3-5(7)6(8)9-4-2/h5H,3-4H2,1-2H3"
49,"InChI=1S/C6H11BrO2/c1-4-9-5(8)6(2,3)7/h4H2,1-3H3"
50,"InChI=1S/C3H6BrNO/c1-2(4)3(5)6/h2H,1H3,(H2,5,6)"
51,"InChI=1S/C4H7BrO2/c1-2-3(5)4(6)7/h3H,2H2,1H3,(H,6,7)"
52,"InChI=1S/C4H7ClO2/c1-2-3(5)4(6)7/h3H,2H2,1H3,(H,6,7)"
53,"InChI=1S/C4H7BrO2/c1-4(2,5)3(6)7/h1-2H3,(H,6,7)"
54,"InChI=1S/C5H9BrO2/c1-2-3-4(6)5(7)8/h4H,2-3H2,1H3,(H,7,8)"
55,"InChI=1S/C7H11BrO4/c1-3-11-6(9)5(8)7(10)12-4-2/h5H,3-4H2,1-2H3"
56,"InChI=1S/C7H10Br2O4/c1-3-12-5(10)7(8,9)6(11)13-4-2/h3-4H2,1-2H3"
57,"InChI=1S/C3H4BrN/c1-3(4)2-5/h3H,1H3"
58,InChI=1S/C2H2IN/c3-1-2-4/h1H2
59,InChI=1S/C2H2BrN/c3-1-2-4/h1H2
60,InChI=1S/C2H2ClN/c3-1-2-4/h1H2
