ID,InchiCode
1,"InChI=1S/C16H11N/c17-14-9-8-10-4-3-7-12-11-5-1-2-6-13(11)16(14)15(10)12/h1-9H,17H2"
2,"InChI=1S/C11H11N/c1-8-6-7-9-4-2-3-5-10(9)11(8)12/h2-7H,12H2,1H3"
3,"InChI=1S/C14H11N/c15-14-7-3-6-12-8-10-4-1-2-5-11(10)9-13(12)14/h1-9H,15H2"
4,"InChI=1S/C10H9N/c11-10-7-3-5-8-4-1-2-6-9(8)10/h1-7H,11H2"
5,"InChI=1S/C12H10N2/c13-10-6-3-5-9-8-4-1-2-7-11(8)14-12(9)10/h1-7,14H,13H2"
6,"InChI=1S/C13H11N/c14-13-7-3-6-11-10-5-2-1-4-9(10)8-12(11)13/h1-7H,8,14H2"
7,"InChI=1S/C14H11N/c15-14-7-3-6-12-11-5-2-1-4-10(11)8-9-13(12)14/h1-9H,15H2"
8,"InChI=1S/C16H11N/c17-14-9-7-12-5-4-10-2-1-3-11-6-8-13(14)16(12)15(10)11/h1-9H,17H2"
9,"InChI=1S/C12H12N2/c13-11-7-3-1-5-9(11)10-6-2-4-8-12(10)14/h1-8H,13-14H2"
10,"InChI=1S/C9H13N/c1-6-4-8(3)9(10)5-7(6)2/h4-5H,10H2,1-3H3"
11,"InChI=1S/C9H14N2/c1-6(2)8-4-3-7(10)5-9(8)11/h3-6H,10-11H2,1-2H3"
12,"InChI=1S/C6H5F2N/c7-4-1-2-6(9)5(8)3-4/h1-3H,9H2"
13,"InChI=1S/C8H11N/c1-6-3-4-8(9)7(2)5-6/h3-5H,9H2,1-2H3"
14,"InChI=1S/C12H12N2/c13-10-7-5-9(6-8-10)11-3-1-2-4-12(11)14/h1-8H,13-14H2"
15,"InChI=1S/C6H6Cl2N2/c7-4-1-3(9)2-5(8)6(4)10/h1-2H,9-10H2"
16,"InChI=1S/C11H11N/c1-8-10-5-3-2-4-9(10)6-7-11(8)12/h2-7H,12H2,1H3"
17,"InChI=1S/C11H11N.ClH/c1-8-6-9-4-2-3-5-10(9)7-11(8)12;/h2-7H,12H2,1H3;1H"
18,"InChI=1S/C6H6ClNO/c7-4-1-2-6(9)5(8)3-4/h1-3,9H,8H2"
19,"InChI=1S/C7H9NO/c1-5-2-3-7(9)6(8)4-5/h2-4,9H,8H2,1H3"
20,"InChI=1S/C14H11N/c15-14-6-5-12-7-10-3-1-2-4-11(10)8-13(12)9-14/h1-9H,15H2"
21,"InChI=1S/C12H11N/c13-12-9-5-4-8-11(12)10-6-2-1-3-7-10/h1-9H,13H2"
22,"InChI=1S/C12H10N2/c13-8-5-6-10-9-3-1-2-4-11(9)14-12(10)7-8/h1-7,14H,13H2"
23,"InChI=1S/C16H11N/c17-11-8-10-4-3-7-14-12-5-1-2-6-13(12)15(9-11)16(10)14/h1-9H,17H2"
24,"InChI=1S/C13H11N/c14-11-5-6-13-10(8-11)7-9-3-1-2-4-12(9)13/h1-6,8H,7,14H2"
25,"InChI=1S/C10H9N/c11-10-6-5-8-3-1-2-4-9(8)7-10/h1-7H,11H2"
26,"InChI=1S/C14H11N/c15-12-7-8-14-11(9-12)6-5-10-3-1-2-4-13(10)14/h1-9H,15H2"
27,"InChI=1S/C16H11N/c17-14-8-12-6-4-10-2-1-3-11-5-7-13(9-14)16(12)15(10)11/h1-9H,17H2"
28,"InChI=1S/C8H10ClN/c1-2-6-5-7(9)3-4-8(6)10/h3-5H,2,10H2,1H3"
29,"InChI=1S/C7H8BrN/c1-5-4-6(8)2-3-7(5)9/h2-4H,9H2,1H3"
30,"InChI=1S/C7H8ClN/c1-5-4-6(8)2-3-7(5)9/h2-4H,9H2,1H3"
31,"InChI=1S/C12H12N2/c13-11-5-1-3-9(7-11)10-4-2-6-12(14)8-10/h1-8H,13-14H2"
32,"InChI=1S/C12H10Cl2N2/c13-9-5-7(1-3-11(9)15)8-2-4-12(16)10(14)6-8/h1-6H,15-16H2"
33,"InChI=1S/C14H16N2O2/c1-17-13-7-9(3-5-11(13)15)10-4-6-12(16)14(8-10)18-2/h3-8H,15-16H2,1-2H3"
34,"InChI=1S/C12H12N2/c13-11-6-4-9(5-7-11)10-2-1-3-12(14)8-10/h1-8H,13-14H2"
35,"InChI=1S/C13H13N/c1-10-7-8-12(9-13(10)14)11-5-3-2-4-6-11/h2-9H,14H2,1H3"
36,"InChI=1S/C7H6F3N/c8-7(9,10)5-2-1-3-6(11)4-5/h1-4H,11H2"
37,"InChI=1S/C12H10N2/c13-8-5-6-12-10(7-8)9-3-1-2-4-11(9)14-12/h1-7,14H,13H2"
38,"InChI=1S/C16H11N/c17-15-9-8-13-11-5-2-1-4-10(11)12-6-3-7-14(15)16(12)13/h1-9H,17H2"
39,"InChI=1S/C13H11N/c14-11-6-5-10-7-9-3-1-2-4-12(9)13(10)8-11/h1-6,8H,7,14H2"
40,"InChI=1S/C14H11N/c15-12-8-7-11-6-5-10-3-1-2-4-13(10)14(11)9-12/h1-9H,15H2"
41,"InChI=1S/C9H8N2/c10-8-5-7-3-1-2-4-9(7)11-6-8/h1-6H,10H2"
42,"InChI=1S/C14H16N2/c15-13-7-3-11(4-8-13)1-2-12-5-9-14(16)10-6-12/h3-10H,1-2,15-16H2"
